Teams,League,Category,Designation,Side,Name,Points,Odds,American Odds,Key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,no,,,,1.29411765,-340,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,yes,,,,3.95,+295,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,no,,,,1.25,-400,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,yes,,,,2.25,+125,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,no,,,,1.60606061,-165,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,yes,,,,4.5,+350,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,no,,,,1.21052632,-475,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,yes,,,,3.65,+265,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,no,,,,1.28571429,-350,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,yes,,,,3.85,+285,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,no,,,,1.2631579,-380,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,yes,,,,4.5,+350,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,no,,,,1.21052632,-475,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,yes,,,,3.4,+240,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,no,,,,1.3125,-320,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,yes,,,,4.1,+310,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,no,,,,1.23529412,-425,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,yes,,,,2.25,+125,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,no,,,,1.60606061,-165,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,yes,,,,3.65,+265,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,no,,,,1.28571429,-350,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,yes,,,,3.7,+270,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,no,,,,1.27777778,-360,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,yes,,,,4.1,+310,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,no,,,,1.23529412,-425,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,yes,,,,2.15,+115,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,no,,,,1.68965518,-145,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,yes,,,,3.9,+290,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,no,,,,1.25641026,-390,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,yes,,,,3.45,+245,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,no,,,,1.3125,-320,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,yes,,,,3.6,+260,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,no,,,,1.28571429,-350,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,yes,,,,3.9,+290,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,no,,,,1.25641026,-390,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,yes,,,,3.3,+230,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,no,,,,1.32258065,-310,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,yes,,,,3.4,+240,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,no,,,,1.3125,-320,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,yes,,,,3.85,+285,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Either Player Home Run,no,,,,1.2631579,-380,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Home Runs Milestones,2+,,Aaron Judge,,12.0,+1100,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,1st Home Run,yes,,Addison Barger,,16.0,+1500,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,over,,Aaron Judge,0.5,1.38461539,-260,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,under,,Aaron Judge,0.5,2.85,+185,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,over,,Addison Barger,0.5,1.66666667,-150,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,under,,Addison Barger,0.5,2.1,+110,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,over,,Alex Verdugo,0.5,1.47619048,-210,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,under,,Alex Verdugo,0.5,2.55,+155,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,over,,Anthony Volpe,1.5,2.5,+150,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,under,,Anthony Volpe,1.5,1.47619048,-210,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,over,,Bo Bichette,1.5,2.3,+130,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,under,,Bo Bichette,1.5,1.55555556,-180,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,over,,Danny Jansen,0.5,1.52631579,-190,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,under,,Danny Jansen,0.5,2.4,+140,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,over,,Daulton Varsho,0.5,1.66666667,-150,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,under,,Daulton Varsho,0.5,2.1,+110,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,over,,DJ LeMahieu,0.5,1.43478261,-230,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,under,,DJ LeMahieu,0.5,2.65,+165,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,over,,George Springer,0.5,1.39215687,-255,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,under,,George Springer,0.5,2.8,+180,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,over,,Gleyber Torres,0.5,1.44444445,-225,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,under,,Gleyber Torres,0.5,2.6,+160,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,over,,Isiah Kiner-Falefa,0.5,1.48780488,-205,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,under,,Isiah Kiner-Falefa,0.5,2.5,+150,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,over,,J.D. Davis,0.5,1.44444445,-225,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,under,,J.D. Davis,0.5,2.65,+165,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,over,,Jose Trevino,0.5,1.47619048,-210,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,under,,Jose Trevino,0.5,2.5,+150,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,over,,Juan Soto,0.5,1.46511628,-215,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,under,,Juan Soto,0.5,2.55,+155,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,over,,Justin Turner,0.5,1.45454546,-220,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,under,,Justin Turner,0.5,2.6,+160,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,over,,Oswaldo Cabrera,0.5,1.55555556,-180,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,under,,Oswaldo Cabrera,0.5,2.3,+130,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,over,,Spencer Horwitz,0.5,1.48780488,-205,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,under,,Spencer Horwitz,0.5,2.5,+150,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,over,,Vladimir Guerrero Jr.,1.5,2.65,+165,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits,under,,Vladimir Guerrero Jr.,1.5,1.43478261,-230,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,2+,,Aaron Judge,,3.1,+210,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,3+,,Aaron Judge,,10.0,+900,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,2+,,Addison Barger,,4.8,+380,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,2+,,Alex Verdugo,,3.5,+250,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,3+,,Alex Verdugo,,13.0,+1200,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,1+,,Anthony Volpe,,1.30303031,-330,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,3+,,Anthony Volpe,,6.0,+500,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,1+,,Bo Bichette,,1.25,-400,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,3+,,Bo Bichette,,5.75,+475,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,2+,,Danny Jansen,,4.2,+320,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,2+,,Daulton Varsho,,4.8,+380,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,2+,,DJ LeMahieu,,3.3,+230,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,3+,,DJ LeMahieu,,11.0,+1000,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,2+,,George Springer,,3.1,+210,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,3+,,George Springer,,10.0,+900,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,2+,,Gleyber Torres,,3.3,+230,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,3+,,Gleyber Torres,,11.0,+1000,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,2+,,Isiah Kiner-Falefa,,3.95,+295,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,2+,,J.D. Davis,,3.35,+235,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,3+,,J.D. Davis,,11.0,+1000,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,2+,,Jose Trevino,,3.5,+250,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,3+,,Jose Trevino,,12.0,+1100,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,2+,,Juan Soto,,3.3,+230,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,3+,,Juan Soto,,10.0,+900,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,2+,,Justin Turner,,3.6,+260,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,3+,,Justin Turner,,13.0,+1200,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,2+,,Oswaldo Cabrera,,4.0,+300,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,2+,,Spencer Horwitz,,4.0,+300,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,1+,,Vladimir Guerrero Jr.,,1.27027028,-370,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Hits Milestones,3+,,Vladimir Guerrero Jr.,,7.5,+650,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,over,,Aaron Judge,1.5,1.8,-125,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,under,,Aaron Judge,1.5,1.90909091,-110,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,over,,Addison Barger,0.5,1.66666667,-150,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,under,,Addison Barger,0.5,2.1,+110,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,over,,Alex Verdugo,0.5,1.47619048,-210,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,under,,Alex Verdugo,0.5,2.55,+155,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,over,,Anthony Volpe,1.5,1.90909091,-110,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,under,,Anthony Volpe,1.5,1.83333334,-120,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,over,,Bo Bichette,1.5,1.83333334,-120,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,under,,Bo Bichette,1.5,1.86956522,-115,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,over,,Danny Jansen,1.5,2.3,+130,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,under,,Danny Jansen,1.5,1.55555556,-180,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,over,,Daulton Varsho,0.5,1.66666667,-150,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,under,,Daulton Varsho,0.5,2.1,+110,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,over,,DJ LeMahieu,1.5,2.5,+150,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,under,,DJ LeMahieu,1.5,1.48780488,-205,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,over,,George Springer,1.5,2.3,+130,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,under,,George Springer,1.5,1.55555556,-180,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,over,,Gleyber Torres,1.5,2.2,+120,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,under,,Gleyber Torres,1.5,1.625,-160,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,over,,Isiah Kiner-Falefa,0.5,1.48780488,-205,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,under,,Isiah Kiner-Falefa,0.5,2.5,+150,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,over,,J.D. Davis,1.5,2.3,+130,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,under,,J.D. Davis,1.5,1.57142858,-175,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,over,,Jose Trevino,1.5,2.45,+145,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,under,,Jose Trevino,1.5,1.5,-200,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,over,,Juan Soto,1.5,2.3,+130,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,under,,Juan Soto,1.5,1.55555556,-180,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,over,,Justin Turner,1.5,2.45,+145,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,under,,Justin Turner,1.5,1.5,-200,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,over,,Oswaldo Cabrera,0.5,1.55555556,-180,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,under,,Oswaldo Cabrera,0.5,2.3,+130,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,over,,Spencer Horwitz,0.5,1.48780488,-205,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,under,,Spencer Horwitz,0.5,2.5,+150,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,over,,Vladimir Guerrero Jr.,1.5,1.90909091,-110,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases,under,,Vladimir Guerrero Jr.,1.5,1.8,-125,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,1+,,Aaron Judge,,1.39215687,-255,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,3+,,Aaron Judge,,2.25,+125,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,4+,,Aaron Judge,,2.55,+155,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,2+,,Addison Barger,,2.85,+185,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,3+,,Addison Barger,,5.0,+400,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,4+,,Addison Barger,,7.0,+600,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,2+,,Alex Verdugo,,2.6,+160,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,3+,,Alex Verdugo,,4.9,+390,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,4+,,Alex Verdugo,,8.0,+700,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,1+,,Anthony Volpe,,1.30303031,-330,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,3+,,Anthony Volpe,,2.9,+190,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,4+,,Anthony Volpe,,4.3,+330,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,1+,,Bo Bichette,,1.25,-400,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,3+,,Bo Bichette,,2.9,+190,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,4+,,Bo Bichette,,4.7,+370,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,1+,,Danny Jansen,,1.51282052,-195,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,3+,,Danny Jansen,,3.55,+255,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,4+,,Danny Jansen,,4.8,+380,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,2+,,Daulton Varsho,,2.6,+160,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,3+,,Daulton Varsho,,4.2,+320,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,4+,,Daulton Varsho,,5.5,+450,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,1+,,DJ LeMahieu,,1.44444445,-225,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,3+,,DJ LeMahieu,,4.5,+350,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,4+,,DJ LeMahieu,,7.0,+600,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,1+,,George Springer,,1.4,-250,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,3+,,George Springer,,4.0,+300,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,4+,,George Springer,,6.0,+500,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,1+,,Gleyber Torres,,1.44444445,-225,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,3+,,Gleyber Torres,,3.3,+230,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,4+,,Gleyber Torres,,4.3,+330,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,2+,,Isiah Kiner-Falefa,,2.7,+170,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,3+,,Isiah Kiner-Falefa,,5.5,+450,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,4+,,Isiah Kiner-Falefa,,10.0,+900,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,1+,,J.D. Davis,,1.44444445,-225,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,3+,,J.D. Davis,,3.65,+265,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,4+,,J.D. Davis,,5.0,+400,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,1+,,Jose Trevino,,1.47619048,-210,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,3+,,Jose Trevino,,4.2,+320,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,4+,,Jose Trevino,,6.0,+500,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,1+,,Juan Soto,,1.47619048,-210,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,3+,,Juan Soto,,3.65,+265,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,4+,,Juan Soto,,4.8,+380,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,1+,,Justin Turner,,1.43478261,-230,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,3+,,Justin Turner,,4.0,+300,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,4+,,Justin Turner,,6.0,+500,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,2+,,Oswaldo Cabrera,,2.6,+160,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,3+,,Oswaldo Cabrera,,4.6,+360,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,4+,,Oswaldo Cabrera,,7.0,+600,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,2+,,Spencer Horwitz,,2.55,+155,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,3+,,Spencer Horwitz,,4.7,+370,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,4+,,Spencer Horwitz,,7.5,+650,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,1+,,Vladimir Guerrero Jr.,,1.27027028,-370,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,3+,,Vladimir Guerrero Jr.,,2.85,+185,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,Total Bases Milestones,4+,,Vladimir Guerrero Jr.,,4.0,+300,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,over,,Aaron Judge,0.5,1.90909091,-110,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,under,,Aaron Judge,0.5,1.8,-125,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,over,,Addison Barger,0.5,3.25,+225,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,under,,Addison Barger,0.5,1.30303031,-330,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,over,,Alex Verdugo,0.5,2.65,+165,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,under,,Alex Verdugo,0.5,1.43478261,-230,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,over,,Anthony Volpe,0.5,2.85,+185,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,under,,Anthony Volpe,0.5,1.38461539,-260,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,over,,Bo Bichette,0.5,2.7,+170,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,under,,Bo Bichette,0.5,1.42553192,-235,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,over,,Danny Jansen,0.5,2.5,+150,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,under,,Danny Jansen,0.5,1.47619048,-210,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,over,,Daulton Varsho,0.5,2.85,+185,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,under,,Daulton Varsho,0.5,1.38461539,-260,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,over,,DJ LeMahieu,0.5,3.1,+210,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,under,,DJ LeMahieu,0.5,1.33333334,-300,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,over,,George Springer,0.5,2.6,+160,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,under,,George Springer,0.5,1.44444445,-225,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,over,,Gleyber Torres,0.5,2.65,+165,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,under,,Gleyber Torres,0.5,1.43478261,-230,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,over,,Isiah Kiner-Falefa,0.5,3.35,+235,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,under,,Isiah Kiner-Falefa,0.5,1.28571429,-350,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,over,,J.D. Davis,0.5,2.65,+165,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,under,,J.D. Davis,0.5,1.43478261,-230,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,over,,Jose Trevino,0.5,2.9,+190,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,under,,Jose Trevino,0.5,1.3773585,-265,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,over,,Juan Soto,0.5,2.75,+175,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,under,,Juan Soto,0.5,1.40816327,-245,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,over,,Justin Turner,0.5,2.55,+155,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,under,,Justin Turner,0.5,1.46511628,-215,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,over,,Oswaldo Cabrera,0.5,3.1,+210,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,under,,Oswaldo Cabrera,0.5,1.33333334,-300,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,over,,Spencer Horwitz,0.5,3.25,+225,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,under,,Spencer Horwitz,0.5,1.30303031,-330,key
NY Yankees(away) vs TOR Blue Jays(home),MLB,RBIs,over,,Vladimir Guerrero Jr.,0.5,2.35,+135,key
