Teams,League,Category,Designation,Side,Name,Points,FD Decimal Odds,FD American Odds,Key,Date
PHI(away) vs ARI(home),MLB,Arizona Diamondbacks Total Runs,under,home,,3.5,1.8,-125,s;0;tt;3.5;home,2024-08-09
PHI(away) vs ARI(home),MLB,Alternate Total Runs,over,,,6.5,1.377358490566038,-265,s;0;ou;6.5,2024-08-09
PHI(away) vs ARI(home),MLB,Alternate Total Runs,over,,,7.5,1.666666666666667,-150,s;0;ou;7.5,2024-08-09
PHI(away) vs ARI(home),MLB,Alternate Total Runs,over,,,8.5,1.943396226415094,-106,s;0;ou;8.5,2024-08-09
PHI(away) vs ARI(home),MLB,Alternate Total Runs,over,,,9.5,2.46,146,s;0;ou;9.5,2024-08-09
PHI(away) vs ARI(home),MLB,Alternate Total Runs,over,,,10.5,3.0,200,s;0;ou;10.5,2024-08-09
PHI(away) vs ARI(home),MLB,Alternate Total Runs,over,,,11.5,4.0,300,s;0;ou;11.5,2024-08-09
PHI(away) vs ARI(home),MLB,Alternate Total Runs,over,,,12.5,5.0,400,s;0;ou;12.5,2024-08-09
PHI(away) vs ARI(home),MLB,Alternate Total Runs,over,,,13.5,6.6,560,s;0;ou;13.5,2024-08-09
PHI(away) vs ARI(home),MLB,Alternate Total Runs,over,,,14.5,9.0,800,s;0;ou;14.5,2024-08-09
PHI(away) vs ARI(home),MLB,Alternate Total Runs,under,,,6.5,3.0,200,s;0;ou;6.5,2024-08-09
PHI(away) vs ARI(home),MLB,Alternate Total Runs,under,,,7.5,2.18,118,s;0;ou;7.5,2024-08-09
PHI(away) vs ARI(home),MLB,Alternate Total Runs,under,,,8.5,1.833333333333333,-120,s;0;ou;8.5,2024-08-09
PHI(away) vs ARI(home),MLB,Alternate Total Runs,under,,,9.5,1.531914893617021,-188,s;0;ou;9.5,2024-08-09
PHI(away) vs ARI(home),MLB,Alternate Total Runs,under,,,10.5,1.377358490566038,-265,s;0;ou;10.5,2024-08-09
PHI(away) vs ARI(home),MLB,Alternate Total Runs,under,,,11.5,1.232558139534884,-430,s;0;ou;11.5,2024-08-09
PHI(away) vs ARI(home),MLB,Alternate Total Runs,under,,,12.5,1.161290322580645,-620,s;0;ou;12.5,2024-08-09
PHI(away) vs ARI(home),MLB,Alternate Total Runs,under,,,13.5,1.1,-1000,s;0;ou;13.5,2024-08-09
PHI(away) vs ARI(home),MLB,Alternate Total Runs,under,,,14.5,1.055555555555556,-1800,s;0;ou;14.5,2024-08-09
PHI(away) vs ARI(home),MLB,Philadelphia Phillies Alt. Total Runs,over,away,,0.5,1.014285714285714,-7000,s;0;tt;0.5;away,2024-08-09
PHI(away) vs ARI(home),MLB,Philadelphia Phillies Alt. Total Runs,over,away,,1.5,1.090909090909091,-1100,s;0;tt;1.5;away,2024-08-09
PHI(away) vs ARI(home),MLB,Philadelphia Phillies Alt. Total Runs,over,away,,2.5,1.232558139534884,-430,s;0;tt;2.5;away,2024-08-09
PHI(away) vs ARI(home),MLB,Philadelphia Phillies Alt. Total Runs,over,away,,3.5,1.465116279069767,-215,s;0;tt;3.5;away,2024-08-09
PHI(away) vs ARI(home),MLB,Philadelphia Phillies Alt. Total Runs,over,away,,4.5,1.847457627118644,-118,s;0;tt;4.5;away,2024-08-09
PHI(away) vs ARI(home),MLB,Philadelphia Phillies Alt. Total Runs,over,away,,5.5,2.42,142,s;0;tt;5.5;away,2024-08-09
PHI(away) vs ARI(home),MLB,Philadelphia Phillies Alt. Total Runs,over,away,,6.5,3.35,235,s;0;tt;6.5;away,2024-08-09
PHI(away) vs ARI(home),MLB,Philadelphia Phillies Alt. Total Runs,over,away,,7.5,4.6,360,s;0;tt;7.5;away,2024-08-09
PHI(away) vs ARI(home),MLB,Philadelphia Phillies Alt. Total Runs,over,away,,8.5,6.6,560,s;0;tt;8.5;away,2024-08-09
PHI(away) vs ARI(home),MLB,Philadelphia Phillies Alt. Total Runs,over,away,,9.5,9.7,870,s;0;tt;9.5;away,2024-08-09
PHI(away) vs ARI(home),MLB,Philadelphia Phillies Alt. Total Runs,under,away,,0.5,15.0,1400,s;0;tt;0.5;away,2024-08-09
PHI(away) vs ARI(home),MLB,Philadelphia Phillies Alt. Total Runs,under,away,,1.5,7.0,600,s;0;tt;1.5;away,2024-08-09
PHI(away) vs ARI(home),MLB,Philadelphia Phillies Alt. Total Runs,under,away,,2.5,4.0,300,s;0;tt;2.5;away,2024-08-09
PHI(away) vs ARI(home),MLB,Philadelphia Phillies Alt. Total Runs,under,away,,3.5,2.64,164,s;0;tt;3.5;away,2024-08-09
PHI(away) vs ARI(home),MLB,Philadelphia Phillies Alt. Total Runs,under,away,,4.5,1.925925925925926,-108,s;0;tt;4.5;away,2024-08-09
PHI(away) vs ARI(home),MLB,Philadelphia Phillies Alt. Total Runs,under,away,,5.5,1.543478260869565,-184,s;0;tt;5.5;away,2024-08-09
PHI(away) vs ARI(home),MLB,Philadelphia Phillies Alt. Total Runs,under,away,,6.5,1.3125,-320,s;0;tt;6.5;away,2024-08-09
PHI(away) vs ARI(home),MLB,Philadelphia Phillies Alt. Total Runs,under,away,,7.5,1.188679245283019,-530,s;0;tt;7.5;away,2024-08-09
PHI(away) vs ARI(home),MLB,Philadelphia Phillies Alt. Total Runs,under,away,,8.5,1.1,-1000,s;0;tt;8.5;away,2024-08-09
PHI(away) vs ARI(home),MLB,Philadelphia Phillies Alt. Total Runs,under,away,,9.5,1.045454545454545,-2200,s;0;tt;9.5;away,2024-08-09
PHI(away) vs ARI(home),MLB,Run Line,,away,,-1.5,1.980392156862745,-102,s;0;s;1.5,2024-08-09
PHI(away) vs ARI(home),MLB,Run Line,,home,,1.5,1.847457627118644,-118,s;0;s;1.5,2024-08-09
PHI(away) vs ARI(home),MLB,Total Runs,over,,,8.5,1.952380952380952,-105,s;0;ou;8.5,2024-08-09
PHI(away) vs ARI(home),MLB,Total Runs,under,,,8.5,1.869565217391304,-115,s;0;ou;8.5,2024-08-09
SD(away) vs MIA(home),MLB,Moneyline,,away,,0.0,1.72463768115942,-138,s;0;m,2024-08-09
SD(away) vs MIA(home),MLB,Moneyline,,home,,0.0,2.18,118,s;0;m,2024-08-09
SD(away) vs MIA(home),MLB,San Diego Padres Alt. Total Runs,over,away,,0.5,1.022222222222222,-4500,s;0;tt;0.5;away,2024-08-09
SD(away) vs MIA(home),MLB,San Diego Padres Alt. Total Runs,over,away,,1.5,1.117647058823529,-850,s;0;tt;1.5;away,2024-08-09
SD(away) vs MIA(home),MLB,San Diego Padres Alt. Total Runs,over,away,,2.5,1.294117647058824,-340,s;0;tt;2.5;away,2024-08-09
SD(away) vs MIA(home),MLB,San Diego Padres Alt. Total Runs,over,away,,3.5,1.581395348837209,-172,s;0;tt;3.5;away,2024-08-09
SD(away) vs MIA(home),MLB,San Diego Padres Alt. Total Runs,over,away,,4.5,2.02,102,s;0;tt;4.5;away,2024-08-09
SD(away) vs MIA(home),MLB,San Diego Padres Alt. Total Runs,over,away,,5.5,2.64,164,s;0;tt;5.5;away,2024-08-09
SD(away) vs MIA(home),MLB,San Diego Padres Alt. Total Runs,over,away,,6.5,3.65,265,s;0;tt;6.5;away,2024-08-09
SD(away) vs MIA(home),MLB,San Diego Padres Alt. Total Runs,over,away,,7.5,5.2,420,s;0;tt;7.5;away,2024-08-09
SD(away) vs MIA(home),MLB,San Diego Padres Alt. Total Runs,over,away,,8.5,7.3,630,s;0;tt;8.5;away,2024-08-09
SD(away) vs MIA(home),MLB,San Diego Padres Alt. Total Runs,over,away,,9.5,11.0,1000,s;0;tt;9.5;away,2024-08-09
SD(away) vs MIA(home),MLB,San Diego Padres Alt. Total Runs,under,away,,0.5,13.0,1200,s;0;tt;0.5;away,2024-08-09
SD(away) vs MIA(home),MLB,San Diego Padres Alt. Total Runs,under,away,,1.5,6.0,500,s;0;tt;1.5;away,2024-08-09
SD(away) vs MIA(home),MLB,San Diego Padres Alt. Total Runs,under,away,,2.5,3.5,250,s;0;tt;2.5;away,2024-08-09
SD(away) vs MIA(home),MLB,San Diego Padres Alt. Total Runs,under,away,,3.5,2.34,134,s;0;tt;3.5;away,2024-08-09
SD(away) vs MIA(home),MLB,San Diego Padres Alt. Total Runs,under,away,,4.5,1.769230769230769,-130,s;0;tt;4.5;away,2024-08-09
SD(away) vs MIA(home),MLB,San Diego Padres Alt. Total Runs,under,away,,5.5,1.465116279069767,-215,s;0;tt;5.5;away,2024-08-09
SD(away) vs MIA(home),MLB,San Diego Padres Alt. Total Runs,under,away,,6.5,1.27027027027027,-370,s;0;tt;6.5;away,2024-08-09
SD(away) vs MIA(home),MLB,San Diego Padres Alt. Total Runs,under,away,,7.5,1.153846153846154,-650,s;0;tt;7.5;away,2024-08-09
SD(away) vs MIA(home),MLB,San Diego Padres Alt. Total Runs,under,away,,8.5,1.083333333333333,-1200,s;0;tt;8.5;away,2024-08-09
SD(away) vs MIA(home),MLB,San Diego Padres Alt. Total Runs,under,away,,9.5,1.033333333333333,-3000,s;0;tt;9.5;away,2024-08-09
SD(away) vs MIA(home),MLB,San Diego Padres Total Runs,over,away,,4.5,2.02,102,s;0;tt;4.5;away,2024-08-09
SD(away) vs MIA(home),MLB,San Diego Padres Total Runs,under,away,,4.5,1.769230769230769,-130,s;0;tt;4.5;away,2024-08-09
SD(away) vs MIA(home),MLB,Miami Marlins Total Runs,over,home,,3.5,1.884955752212389,-113,s;0;tt;3.5;home,2024-08-09
SD(away) vs MIA(home),MLB,Miami Marlins Total Runs,under,home,,3.5,1.884955752212389,-113,s;0;tt;3.5;home,2024-08-09
SD(away) vs MIA(home),MLB,Alternate Total Runs,over,,,6.5,1.425531914893617,-235,s;0;ou;6.5,2024-08-09
SD(away) vs MIA(home),MLB,Alternate Total Runs,over,,,7.5,1.72463768115942,-138,s;0;ou;7.5,2024-08-09
SD(away) vs MIA(home),MLB,Alternate Total Runs,over,,,8.5,2.02,102,s;0;ou;8.5,2024-08-09
SD(away) vs MIA(home),MLB,Alternate Total Runs,over,,,9.5,2.62,162,s;0;ou;9.5,2024-08-09
SD(away) vs MIA(home),MLB,Alternate Total Runs,over,,,10.5,3.2,220,s;0;ou;10.5,2024-08-09
SD(away) vs MIA(home),MLB,Alternate Total Runs,over,,,11.5,4.2,320,s;0;ou;11.5,2024-08-09
SD(away) vs MIA(home),MLB,Alternate Total Runs,over,,,12.5,5.2,420,s;0;ou;12.5,2024-08-09
SD(away) vs MIA(home),MLB,Alternate Total Runs,over,,,13.5,7.0,600,s;0;ou;13.5,2024-08-09
SD(away) vs MIA(home),MLB,Alternate Total Runs,over,,,14.5,9.0,800,s;0;ou;14.5,2024-08-09
SD(away) vs MIA(home),MLB,Alternate Total Runs,under,,,6.5,2.8,180,s;0;ou;6.5,2024-08-09
SD(away) vs MIA(home),MLB,Alternate Total Runs,under,,,7.5,2.08,108,s;0;ou;7.5,2024-08-09
SD(away) vs MIA(home),MLB,Alternate Total Runs,under,,,8.5,1.769230769230769,-130,s;0;ou;8.5,2024-08-09
SD(away) vs MIA(home),MLB,Alternate Total Runs,under,,,9.5,1.476190476190476,-210,s;0;ou;9.5,2024-08-09
SD(away) vs MIA(home),MLB,Alternate Total Runs,under,,,10.5,1.338983050847458,-295,s;0;ou;10.5,2024-08-09
SD(away) vs MIA(home),MLB,Alternate Total Runs,under,,,11.5,1.217391304347826,-460,s;0;ou;11.5,2024-08-09
SD(away) vs MIA(home),MLB,Alternate Total Runs,under,,,12.5,1.153846153846154,-650,s;0;ou;12.5,2024-08-09
SD(away) vs MIA(home),MLB,Alternate Total Runs,under,,,13.5,1.090909090909091,-1100,s;0;ou;13.5,2024-08-09
SD(away) vs MIA(home),MLB,Alternate Total Runs,under,,,14.5,1.055555555555556,-1800,s;0;ou;14.5,2024-08-09
SD(away) vs MIA(home),MLB,Miami Marlins Alt. Total Runs,over,home,,0.5,1.033333333333333,-3000,s;0;tt;0.5;home,2024-08-09
SD(away) vs MIA(home),MLB,Miami Marlins Alt. Total Runs,over,home,,1.5,1.192307692307692,-520,s;0;tt;1.5;home,2024-08-09
SD(away) vs MIA(home),MLB,Miami Marlins Alt. Total Runs,over,home,,2.5,1.444444444444444,-225,s;0;tt;2.5;home,2024-08-09
SD(away) vs MIA(home),MLB,Miami Marlins Alt. Total Runs,over,home,,3.5,1.884955752212389,-113,s;0;tt;3.5;home,2024-08-09
SD(away) vs MIA(home),MLB,Miami Marlins Alt. Total Runs,over,home,,4.5,2.64,164,s;0;tt;4.5;home,2024-08-09
SD(away) vs MIA(home),MLB,Miami Marlins Alt. Total Runs,over,home,,5.5,3.85,285,s;0;tt;5.5;home,2024-08-09
SD(away) vs MIA(home),MLB,Miami Marlins Alt. Total Runs,over,home,,6.5,5.7,470,s;0;tt;6.5;home,2024-08-09
SD(away) vs MIA(home),MLB,Miami Marlins Alt. Total Runs,over,home,,7.5,9.0,800,s;0;tt;7.5;home,2024-08-09
SD(away) vs MIA(home),MLB,Miami Marlins Alt. Total Runs,over,home,,8.5,13.0,1200,s;0;tt;8.5;home,2024-08-09
SD(away) vs MIA(home),MLB,Miami Marlins Alt. Total Runs,over,home,,9.5,16.0,1500,s;0;tt;9.5;home,2024-08-09
SD(away) vs MIA(home),MLB,Miami Marlins Alt. Total Runs,under,home,,0.5,11.0,1000,s;0;tt;0.5;home,2024-08-09
SD(away) vs MIA(home),MLB,Miami Marlins Alt. Total Runs,under,home,,1.5,4.5,350,s;0;tt;1.5;home,2024-08-09
SD(away) vs MIA(home),MLB,Miami Marlins Alt. Total Runs,under,home,,2.5,2.72,172,s;0;tt;2.5;home,2024-08-09
SD(away) vs MIA(home),MLB,Miami Marlins Alt. Total Runs,under,home,,3.5,1.884955752212389,-113,s;0;tt;3.5;home,2024-08-09
SD(away) vs MIA(home),MLB,Miami Marlins Alt. Total Runs,under,home,,4.5,1.465116279069767,-215,s;0;tt;4.5;home,2024-08-09
SD(away) vs MIA(home),MLB,Miami Marlins Alt. Total Runs,under,home,,5.5,1.25,-400,s;0;tt;5.5;home,2024-08-09
SD(away) vs MIA(home),MLB,Miami Marlins Alt. Total Runs,under,home,,6.5,1.12987012987013,-770,s;0;tt;6.5;home,2024-08-09
SD(away) vs MIA(home),MLB,Miami Marlins Alt. Total Runs,under,home,,7.5,1.055555555555556,-1800,s;0;tt;7.5;home,2024-08-09
SD(away) vs MIA(home),MLB,Miami Marlins Alt. Total Runs,under,home,,8.5,1.022222222222222,-4500,s;0;tt;8.5;home,2024-08-09
SD(away) vs MIA(home),MLB,Miami Marlins Alt. Total Runs,under,home,,9.5,1.014285714285714,-7000,s;0;tt;9.5;home,2024-08-09
SD(away) vs MIA(home),MLB,Total Runs,over,,,8.0,1.892857142857143,-112,s;0;ou;8,2024-08-09
SD(away) vs MIA(home),MLB,Total Runs,under,,,8.0,1.925925925925926,-108,s;0;ou;8,2024-08-09
SD(away) vs MIA(home),MLB,Run Line,,away,,-1.5,2.12,112,s;0;s;1.5,2024-08-09
SD(away) vs MIA(home),MLB,Run Line,,home,,1.5,1.746268656716418,-134,s;0;s;1.5,2024-08-09
CIN(away) vs MIL(home),MLB,Milwaukee Brewers Total Runs,over,home,,4.5,2.02,102,s;0;tt;4.5;home,2024-08-09
CIN(away) vs MIL(home),MLB,Milwaukee Brewers Total Runs,under,home,,4.5,1.769230769230769,-130,s;0;tt;4.5;home,2024-08-09
CIN(away) vs MIL(home),MLB,Alternate Total Runs,over,,,6.5,1.32258064516129,-310,s;0;ou;6.5,2024-08-09
CIN(away) vs MIL(home),MLB,Alternate Total Runs,over,,,7.5,1.574712643678161,-174,s;0;ou;7.5,2024-08-09
CIN(away) vs MIL(home),MLB,Alternate Total Runs,over,,,8.5,1.833333333333333,-120,s;0;ou;8.5,2024-08-09
CIN(away) vs MIL(home),MLB,Alternate Total Runs,over,,,9.5,2.36,136,s;0;ou;9.5,2024-08-09
CIN(away) vs MIL(home),MLB,Alternate Total Runs,over,,,10.5,2.86,186,s;0;ou;10.5,2024-08-09
CIN(away) vs MIL(home),MLB,Alternate Total Runs,over,,,11.5,3.85,285,s;0;ou;11.5,2024-08-09
CIN(away) vs MIL(home),MLB,Alternate Total Runs,over,,,12.5,4.6,360,s;0;ou;12.5,2024-08-09
CIN(away) vs MIL(home),MLB,Alternate Total Runs,over,,,13.5,6.2,520,s;0;ou;13.5,2024-08-09
CIN(away) vs MIL(home),MLB,Alternate Total Runs,over,,,14.5,8.0,700,s;0;ou;14.5,2024-08-09
CIN(away) vs MIL(home),MLB,Alternate Total Runs,under,,,6.5,3.3,230,s;0;ou;6.5,2024-08-09
CIN(away) vs MIL(home),MLB,Alternate Total Runs,under,,,7.5,2.36,136,s;0;ou;7.5,2024-08-09
CIN(away) vs MIL(home),MLB,Alternate Total Runs,under,,,8.5,1.943396226415094,-106,s;0;ou;8.5,2024-08-09
CIN(away) vs MIL(home),MLB,Alternate Total Runs,under,,,9.5,1.574712643678161,-174,s;0;ou;9.5,2024-08-09
CIN(away) vs MIL(home),MLB,Alternate Total Runs,under,,,10.5,1.408163265306122,-245,s;0;ou;10.5,2024-08-09
CIN(away) vs MIL(home),MLB,Alternate Total Runs,under,,,11.5,1.25,-400,s;0;ou;11.5,2024-08-09
CIN(away) vs MIL(home),MLB,Alternate Total Runs,under,,,12.5,1.188679245283019,-530,s;0;ou;12.5,2024-08-09
CIN(away) vs MIL(home),MLB,Alternate Total Runs,under,,,13.5,1.111111111111111,-900,s;0;ou;13.5,2024-08-09
CIN(away) vs MIL(home),MLB,Alternate Total Runs,under,,,14.5,1.071428571428571,-1400,s;0;ou;14.5,2024-08-09
CIN(away) vs MIL(home),MLB,Run Line,,away,,1.5,1.549450549450549,-182,s;0;s;-1.5,2024-08-09
CIN(away) vs MIL(home),MLB,Run Line,,home,,-1.5,2.5,150,s;0;s;-1.5,2024-08-09
CIN(away) vs MIL(home),MLB,Cincinnati Reds Total Runs,over,away,,3.5,1.675675675675676,-148,s;0;tt;3.5;away,2024-08-09
CIN(away) vs MIL(home),MLB,Cincinnati Reds Total Runs,under,away,,3.5,2.16,116,s;0;tt;3.5;away,2024-08-09
CIN(away) vs MIL(home),MLB,Cincinnati Reds Alt. Total Runs,over,away,,0.5,1.025,-4000,s;0;tt;0.5;away,2024-08-09
CIN(away) vs MIL(home),MLB,Cincinnati Reds Alt. Total Runs,over,away,,1.5,1.133333333333333,-750,s;0;tt;1.5;away,2024-08-09
CIN(away) vs MIL(home),MLB,Cincinnati Reds Alt. Total Runs,over,away,,2.5,1.338983050847458,-295,s;0;tt;2.5;away,2024-08-09
CIN(away) vs MIL(home),MLB,Cincinnati Reds Alt. Total Runs,over,away,,3.5,1.675675675675676,-148,s;0;tt;3.5;away,2024-08-09
CIN(away) vs MIL(home),MLB,Cincinnati Reds Alt. Total Runs,over,away,,4.5,2.22,122,s;0;tt;4.5;away,2024-08-09
CIN(away) vs MIL(home),MLB,Cincinnati Reds Alt. Total Runs,over,away,,5.5,3.0,200,s;0;tt;5.5;away,2024-08-09
CIN(away) vs MIL(home),MLB,Cincinnati Reds Alt. Total Runs,over,away,,6.5,4.2,320,s;0;tt;6.5;away,2024-08-09
CIN(away) vs MIL(home),MLB,Cincinnati Reds Alt. Total Runs,over,away,,7.5,6.0,500,s;0;tt;7.5;away,2024-08-09
CIN(away) vs MIL(home),MLB,Cincinnati Reds Alt. Total Runs,over,away,,8.5,9.0,800,s;0;tt;8.5;away,2024-08-09
CIN(away) vs MIL(home),MLB,Cincinnati Reds Alt. Total Runs,over,away,,9.5,12.0,1100,s;0;tt;9.5;away,2024-08-09
CIN(away) vs MIL(home),MLB,Cincinnati Reds Alt. Total Runs,under,away,,0.5,12.0,1100,s;0;tt;0.5;away,2024-08-09
CIN(away) vs MIL(home),MLB,Cincinnati Reds Alt. Total Runs,under,away,,1.5,5.6,460,s;0;tt;1.5;away,2024-08-09
CIN(away) vs MIL(home),MLB,Cincinnati Reds Alt. Total Runs,under,away,,2.5,3.2,220,s;0;tt;2.5;away,2024-08-09
CIN(away) vs MIL(home),MLB,Cincinnati Reds Alt. Total Runs,under,away,,3.5,2.16,116,s;0;tt;3.5;away,2024-08-09
CIN(away) vs MIL(home),MLB,Cincinnati Reds Alt. Total Runs,under,away,,4.5,1.641025641025641,-156,s;0;tt;4.5;away,2024-08-09
CIN(away) vs MIL(home),MLB,Cincinnati Reds Alt. Total Runs,under,away,,5.5,1.377358490566038,-265,s;0;tt;5.5;away,2024-08-09
CIN(away) vs MIL(home),MLB,Cincinnati Reds Alt. Total Runs,under,away,,6.5,1.217391304347826,-460,s;0;tt;6.5;away,2024-08-09
CIN(away) vs MIL(home),MLB,Cincinnati Reds Alt. Total Runs,under,away,,7.5,1.117647058823529,-850,s;0;tt;7.5;away,2024-08-09
CIN(away) vs MIL(home),MLB,Cincinnati Reds Alt. Total Runs,under,away,,8.5,1.055555555555556,-1800,s;0;tt;8.5;away,2024-08-09
CIN(away) vs MIL(home),MLB,Cincinnati Reds Alt. Total Runs,under,away,,9.5,1.025,-4000,s;0;tt;9.5;away,2024-08-09
CIN(away) vs MIL(home),MLB,Total Runs,over,,,8.5,1.869565217391304,-115,s;0;ou;8.5,2024-08-09
CIN(away) vs MIL(home),MLB,Total Runs,under,,,8.5,1.952380952380952,-105,s;0;ou;8.5,2024-08-09
CIN(away) vs MIL(home),MLB,Moneyline,,away,,0.0,2.14,114,s;0;m,2024-08-09
CIN(away) vs MIL(home),MLB,Moneyline,,home,,0.0,1.746268656716418,-134,s;0;m,2024-08-09
CIN(away) vs MIL(home),MLB,Milwaukee Brewers Alt. Total Runs,over,home,,0.5,1.016666666666667,-6000,s;0;tt;0.5;home,2024-08-09
CIN(away) vs MIL(home),MLB,Milwaukee Brewers Alt. Total Runs,over,home,,1.5,1.090909090909091,-1100,s;0;tt;1.5;home,2024-08-09
CIN(away) vs MIL(home),MLB,Milwaukee Brewers Alt. Total Runs,over,home,,2.5,1.256410256410256,-390,s;0;tt;2.5;home,2024-08-09
CIN(away) vs MIL(home),MLB,Milwaukee Brewers Alt. Total Runs,over,home,,3.5,1.537634408602151,-186,s;0;tt;3.5;home,2024-08-09
CIN(away) vs MIL(home),MLB,Milwaukee Brewers Alt. Total Runs,over,home,,4.5,2.02,102,s;0;tt;4.5;home,2024-08-09
CIN(away) vs MIL(home),MLB,Milwaukee Brewers Alt. Total Runs,over,home,,5.5,2.8,180,s;0;tt;5.5;home,2024-08-09
CIN(away) vs MIL(home),MLB,Milwaukee Brewers Alt. Total Runs,over,home,,6.5,4.0,300,s;0;tt;6.5;home,2024-08-09
CIN(away) vs MIL(home),MLB,Milwaukee Brewers Alt. Total Runs,over,home,,7.5,5.8,480,s;0;tt;7.5;home,2024-08-09
CIN(away) vs MIL(home),MLB,Milwaukee Brewers Alt. Total Runs,over,home,,8.5,9.0,800,s;0;tt;8.5;home,2024-08-09
CIN(away) vs MIL(home),MLB,Milwaukee Brewers Alt. Total Runs,over,home,,9.5,12.0,1100,s;0;tt;9.5;home,2024-08-09
CIN(away) vs MIL(home),MLB,Milwaukee Brewers Alt. Total Runs,under,home,,0.5,15.0,1400,s;0;tt;0.5;home,2024-08-09
CIN(away) vs MIL(home),MLB,Milwaukee Brewers Alt. Total Runs,under,home,,1.5,7.0,600,s;0;tt;1.5;home,2024-08-09
CIN(away) vs MIL(home),MLB,Milwaukee Brewers Alt. Total Runs,under,home,,2.5,3.8,280,s;0;tt;2.5;home,2024-08-09
CIN(away) vs MIL(home),MLB,Milwaukee Brewers Alt. Total Runs,under,home,,3.5,2.44,144,s;0;tt;3.5;home,2024-08-09
CIN(away) vs MIL(home),MLB,Milwaukee Brewers Alt. Total Runs,under,home,,4.5,1.769230769230769,-130,s;0;tt;4.5;home,2024-08-09
CIN(away) vs MIL(home),MLB,Milwaukee Brewers Alt. Total Runs,under,home,,5.5,1.425531914893617,-235,s;0;tt;5.5;home,2024-08-09
CIN(away) vs MIL(home),MLB,Milwaukee Brewers Alt. Total Runs,under,home,,6.5,1.232558139534884,-430,s;0;tt;6.5;home,2024-08-09
CIN(away) vs MIL(home),MLB,Milwaukee Brewers Alt. Total Runs,under,home,,7.5,1.125,-800,s;0;tt;7.5;home,2024-08-09
CIN(away) vs MIL(home),MLB,Milwaukee Brewers Alt. Total Runs,under,home,,8.5,1.055555555555556,-1800,s;0;tt;8.5;home,2024-08-09
CIN(away) vs MIL(home),MLB,Milwaukee Brewers Alt. Total Runs,under,home,,9.5,1.025,-4000,s;0;tt;9.5;home,2024-08-09
ATL(away) vs COL(home),MLB,Moneyline,,away,,0.0,1.595238095238095,-168,s;0;m,2024-08-09
ATL(away) vs COL(home),MLB,Moneyline,,home,,0.0,2.42,142,s;0;m,2024-08-09
ATL(away) vs COL(home),MLB,Total Runs,over,,,11.0,1.952380952380952,-105,s;0;ou;11,2024-08-09
ATL(away) vs COL(home),MLB,Total Runs,under,,,11.0,1.869565217391304,-115,s;0;ou;11,2024-08-09
ATL(away) vs COL(home),MLB,Run Line,,away,,-1.5,1.87719298245614,-114,s;0;s;1.5,2024-08-09
ATL(away) vs COL(home),MLB,Run Line,,home,,1.5,1.952380952380952,-105,s;0;s;1.5,2024-08-09
PIT(away) vs LAD(home),MLB,Los Angeles Dodgers Total Runs,over,home,,4.5,2.1,110,s;0;tt;4.5;home,2024-08-09
PIT(away) vs LAD(home),MLB,Los Angeles Dodgers Total Runs,under,home,,4.5,1.714285714285714,-140,s;0;tt;4.5;home,2024-08-09
PIT(away) vs LAD(home),MLB,Run Line,,away,,1.5,1.714285714285714,-140,s;0;s;-1.5,2024-08-09
PIT(away) vs LAD(home),MLB,Run Line,,home,,-1.5,2.16,116,s;0;s;-1.5,2024-08-09
PIT(away) vs LAD(home),MLB,Moneyline,,away,,0.0,2.54,154,s;0;m,2024-08-09
PIT(away) vs LAD(home),MLB,Moneyline,,home,,0.0,1.543478260869565,-184,s;0;m,2024-08-09
PIT(away) vs LAD(home),MLB,Total Runs,over,,,7.5,1.869565217391304,-115,s;0;ou;7.5,2024-08-09
PIT(away) vs LAD(home),MLB,Total Runs,under,,,7.5,1.952380952380952,-105,s;0;ou;7.5,2024-08-09
PIT(away) vs LAD(home),MLB,Alternate Total Runs,over,,,5.5,1.3125,-320,s;0;ou;5.5,2024-08-09
PIT(away) vs LAD(home),MLB,Alternate Total Runs,over,,,6.5,1.476190476190476,-210,s;0;ou;6.5,2024-08-09
PIT(away) vs LAD(home),MLB,Alternate Total Runs,over,,,7.5,1.833333333333333,-120,s;0;ou;7.5,2024-08-09
PIT(away) vs LAD(home),MLB,Alternate Total Runs,over,,,8.5,2.22,122,s;0;ou;8.5,2024-08-09
PIT(away) vs LAD(home),MLB,Alternate Total Runs,over,,,9.5,2.96,196,s;0;ou;9.5,2024-08-09
PIT(away) vs LAD(home),MLB,Alternate Total Runs,over,,,10.5,3.6,260,s;0;ou;10.5,2024-08-09
PIT(away) vs LAD(home),MLB,Alternate Total Runs,over,,,11.5,5.0,400,s;0;ou;11.5,2024-08-09
PIT(away) vs LAD(home),MLB,Alternate Total Runs,over,,,12.5,6.2,520,s;0;ou;12.5,2024-08-09
PIT(away) vs LAD(home),MLB,Alternate Total Runs,over,,,13.5,8.5,750,s;0;ou;13.5,2024-08-09
PIT(away) vs LAD(home),MLB,Alternate Total Runs,under,,,5.5,3.35,235,s;0;ou;5.5,2024-08-09
PIT(away) vs LAD(home),MLB,Alternate Total Runs,under,,,6.5,2.62,162,s;0;ou;6.5,2024-08-09
PIT(away) vs LAD(home),MLB,Alternate Total Runs,under,,,7.5,1.943396226415094,-106,s;0;ou;7.5,2024-08-09
PIT(away) vs LAD(home),MLB,Alternate Total Runs,under,,,8.5,1.641025641025641,-156,s;0;ou;8.5,2024-08-09
