Period,GameId,Teams,League,Designation,Side,Points,Key,BO Odds,BO dec_odds,Category,Date,Name
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,797,8.97,Alternate Hits,2024-08-12,J. Heim
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,225,3.25,Alternate Hits,2024-08-12,J. Heim
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-244,1.41,Alternate Hits,2024-08-12,C. Wong
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,189,2.89,Alternate Hits,2024-08-12,C. Wong
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,677,7.77,Alternate Hits,2024-08-12,C. Wong
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,931,10.31,Alternate Hits,2024-08-12,N. Lowe
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,238,3.38,Alternate Hits,2024-08-12,N. Lowe
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-213,1.47,Alternate Hits,2024-08-12,N. Lowe
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,508,6.08,Alternate Hits,2024-08-12,C. Seager
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-370,1.27,Alternate Hits,2024-08-12,C. Seager
,200802,TEX(away) vs BOS(home),MLB,over,,3.5,pp;0;ss;hit;3.5,1716,18.16,Alternate Hits,2024-08-12,C. Seager
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,158,2.58,Alternate Hits,2024-08-12,C. Seager
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-400,1.25,Alternate Hits,2024-08-12,M. Semien
,200802,TEX(away) vs BOS(home),MLB,over,,3.5,pp;0;ss;hit;3.5,1701,18.01,Alternate Hits,2024-08-12,M. Semien
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,491,5.91,Alternate Hits,2024-08-12,M. Semien
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,146,2.46,Alternate Hits,2024-08-12,M. Semien
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,628,7.28,Alternate Hits,2024-08-12,R. Refsnyder
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-270,1.37,Alternate Hits,2024-08-12,R. Refsnyder
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,176,2.76,Alternate Hits,2024-08-12,R. Refsnyder
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-204,1.49,Alternate Hits,2024-08-12,J. Smith
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,210,3.1,Alternate Hits,2024-08-12,J. Smith
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,728,8.28,Alternate Hits,2024-08-12,J. Smith
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-312,1.32,Alternate Hits,2024-08-12,J. Jung
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,195,2.95,Alternate Hits,2024-08-12,J. Jung
,200802,TEX(away) vs BOS(home),MLB,over,,3.5,pp;0;ss;hit;3.5,1753,18.53,Alternate Hits,2024-08-12,J. Jung
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,552,6.52,Alternate Hits,2024-08-12,J. Jung
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,196,2.96,Alternate Hits,2024-08-12,C. Rafaela
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,690,7.9,Alternate Hits,2024-08-12,C. Rafaela
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-227,1.44,Alternate Hits,2024-08-12,C. Rafaela
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,253,3.53,Alternate Hits,2024-08-12,W. Abreu
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-152,1.66,Alternate Hits,2024-08-12,W. Abreu
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,844,9.44,Alternate Hits,2024-08-12,W. Abreu
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,282,3.82,Alternate Hits,2024-08-12,R. Gonzalez
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-182,1.55,Alternate Hits,2024-08-12,R. Gonzalez
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,1176,12.76,Alternate Hits,2024-08-12,R. Gonzalez
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,650,7.5,Alternate Hits,2024-08-12,M. Yoshida
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,180,2.8,Alternate Hits,2024-08-12,M. Yoshida
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-263,1.38,Alternate Hits,2024-08-12,M. Yoshida
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,177,2.77,Alternate Hits,2024-08-12,W. Langford
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-250,1.4,Alternate Hits,2024-08-12,W. Langford
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,581,6.81,Alternate Hits,2024-08-12,W. Langford
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,1154,12.54,Alternate Hits,2024-08-12,N. Sogard
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,316,4.16,Alternate Hits,2024-08-12,N. Sogard
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-135,1.74,Alternate Hits,2024-08-12,N. Sogard
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,1080,11.8,Alternate Hits,2024-08-12,D. Smith
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-161,1.62,Alternate Hits,2024-08-12,D. Smith
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,285,3.85,Alternate Hits,2024-08-12,D. Smith
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,303,4.03,Alternate Hits,2024-08-12,D. Jansen
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-164,1.61,Alternate Hits,2024-08-12,D. Jansen
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,1256,13.56,Alternate Hits,2024-08-12,D. Jansen
,200802,TEX(away) vs BOS(home),MLB,over,,4.5,pp;0;ss;hita;4.5,-455,1.22,Alternate Hits Allowed,2024-08-12,B. Bello
,200802,TEX(away) vs BOS(home),MLB,over,,6.5,pp;0;ss;hita;6.5,146,2.46,Alternate Hits Allowed,2024-08-12,B. Bello
,200802,TEX(away) vs BOS(home),MLB,over,,9.5,pp;0;ss;hita;9.5,1100,12.0,Alternate Hits Allowed,2024-08-12,B. Bello
,200802,TEX(away) vs BOS(home),MLB,over,,5.5,pp;0;ss;hita;5.5,-139,1.72,Alternate Hits Allowed,2024-08-12,B. Bello
,200802,TEX(away) vs BOS(home),MLB,over,,7.5,pp;0;ss;hita;7.5,281,3.81,Alternate Hits Allowed,2024-08-12,B. Bello
,200802,TEX(away) vs BOS(home),MLB,over,,10.5,pp;0;ss;hita;10.5,2280,23.8,Alternate Hits Allowed,2024-08-12,B. Bello
,200802,TEX(away) vs BOS(home),MLB,over,,8.5,pp;0;ss;hita;8.5,548,6.48,Alternate Hits Allowed,2024-08-12,B. Bello
,200802,TEX(away) vs BOS(home),MLB,over,,9.5,pp;0;ss;hita;9.5,1023,11.23,Alternate Hits Allowed,2024-08-12,T. Mahle
,200802,TEX(away) vs BOS(home),MLB,over,,10.5,pp;0;ss;hita;10.5,1932,20.32,Alternate Hits Allowed,2024-08-12,T. Mahle
,200802,TEX(away) vs BOS(home),MLB,over,,6.5,pp;0;ss;hita;6.5,178,2.78,Alternate Hits Allowed,2024-08-12,T. Mahle
,200802,TEX(away) vs BOS(home),MLB,over,,4.5,pp;0;ss;hita;4.5,-222,1.45,Alternate Hits Allowed,2024-08-12,T. Mahle
,200802,TEX(away) vs BOS(home),MLB,over,,8.5,pp;0;ss;hita;8.5,559,6.59,Alternate Hits Allowed,2024-08-12,T. Mahle
,200802,TEX(away) vs BOS(home),MLB,over,,7.5,pp;0;ss;hita;7.5,313,4.13,Alternate Hits Allowed,2024-08-12,T. Mahle
,200802,TEX(away) vs BOS(home),MLB,over,,5.5,pp;0;ss;hita;5.5,105,2.05,Alternate Hits Allowed,2024-08-12,T. Mahle
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,700,8.0,Alternate Home runs,2024-08-12,L. Taveras
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,4400,45.0,Alternate Home runs,2024-08-12,L. Taveras
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,2150,22.5,Alternate Home runs,2024-08-12,A. Garcia
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,350,4.5,Alternate Home runs,2024-08-12,A. Garcia
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,3900,40.0,Alternate Home runs,2024-08-12,J. Heim
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,600,7.0,Alternate Home runs,2024-08-12,J. Heim
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,250,3.5,Alternate Home runs,2024-08-12,R. Devers
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,1650,17.5,Alternate Home runs,2024-08-12,R. Devers
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,4400,45.0,Alternate Home runs,2024-08-12,N. Lowe
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,700,8.0,Alternate Home runs,2024-08-12,N. Lowe
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,600,7.0,Alternate Home runs,2024-08-12,C. Wong
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,3900,40.0,Alternate Home runs,2024-08-12,C. Wong
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,450,5.5,Alternate Home runs,2024-08-12,M. Semien
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,2900,30.0,Alternate Home runs,2024-08-12,M. Semien
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,300,4.0,Alternate Home runs,2024-08-12,C. Seager
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,1900,20.0,Alternate Home runs,2024-08-12,C. Seager
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,3400,35.0,Alternate Home runs,2024-08-12,R. Refsnyder
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,500,6.0,Alternate Home runs,2024-08-12,R. Refsnyder
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,3900,40.0,Alternate Home runs,2024-08-12,C. Rafaela
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,600,7.0,Alternate Home runs,2024-08-12,C. Rafaela
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,700,8.0,Alternate Home runs,2024-08-12,J. Smith
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,4400,45.0,Alternate Home runs,2024-08-12,J. Smith
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,600,7.0,Alternate Home runs,2024-08-12,M. Yoshida
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,3900,40.0,Alternate Home runs,2024-08-12,M. Yoshida
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,2400,25.0,Alternate Home runs,2024-08-12,W. Abreu
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,400,5.0,Alternate Home runs,2024-08-12,W. Abreu
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,900,10.0,Alternate Home runs,2024-08-12,R. Gonzalez
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,4900,50.0,Alternate Home runs,2024-08-12,R. Gonzalez
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,3400,35.0,Alternate Home runs,2024-08-12,W. Langford
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,500,6.0,Alternate Home runs,2024-08-12,W. Langford
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,2900,30.0,Alternate Home runs,2024-08-12,J. Jung
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,450,5.5,Alternate Home runs,2024-08-12,J. Jung
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,2400,25.0,Alternate Home runs,2024-08-12,D. Jansen
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,400,5.0,Alternate Home runs,2024-08-12,D. Jansen
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,4400,45.0,Alternate Home runs,2024-08-12,N. Sogard
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,700,8.0,Alternate Home runs,2024-08-12,N. Sogard
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,500,6.0,Alternate Home runs,2024-08-12,D. Smith
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,3400,35.0,Alternate Home runs,2024-08-12,D. Smith
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;r+r;0.5,-169,1.59,Alternate Runs + RBIs,2024-08-12,R. Devers
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;r+r;2.5,247,3.47,Alternate Runs + RBIs,2024-08-12,R. Devers
,200802,TEX(away) vs BOS(home),MLB,over,,3.5,pp;0;ss;r+r;3.5,469,5.69,Alternate Runs + RBIs,2024-08-12,R. Devers
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;r+r;1.5,130,2.3,Alternate Runs + RBIs,2024-08-12,R. Devers
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;r+r;0.5,-110,1.91,Alternate Runs + RBIs,2024-08-12,L. Taveras
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;r+r;2.5,506,6.06,Alternate Runs + RBIs,2024-08-12,L. Taveras
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;r+r;1.5,218,3.18,Alternate Runs + RBIs,2024-08-12,L. Taveras
,200802,TEX(away) vs BOS(home),MLB,over,,3.5,pp;0;ss;r+r;3.5,1134,12.34,Alternate Runs + RBIs,2024-08-12,L. Taveras
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;r+r;0.5,-141,1.71,Alternate Runs + RBIs,2024-08-12,A. Garcia
,200802,TEX(away) vs BOS(home),MLB,over,,3.5,pp;0;ss;r+r;3.5,969,10.69,Alternate Runs + RBIs,2024-08-12,A. Garcia
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;r+r;2.5,430,5.3,Alternate Runs + RBIs,2024-08-12,A. Garcia
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;r+r;1.5,185,2.85,Alternate Runs + RBIs,2024-08-12,A. Garcia
,200802,TEX(away) vs BOS(home),MLB,over,,3.5,pp;0;ss;r+r;3.5,1023,11.23,Alternate Runs + RBIs,2024-08-12,J. Heim
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;r+r;2.5,471,5.71,Alternate Runs + RBIs,2024-08-12,J. Heim
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;r+r;1.5,212,3.12,Alternate Runs + RBIs,2024-08-12,J. Heim
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;r+r;0.5,-105,1.95,Alternate Runs + RBIs,2024-08-12,J. Heim
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;r+r;1.5,201,3.01,Alternate Runs + RBIs,2024-08-12,C. Wong
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;r+r;2.5,471,5.71,Alternate Runs + RBIs,2024-08-12,C. Wong
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;r+r;0.5,-125,1.8,Alternate Runs + RBIs,2024-08-12,C. Wong
,200802,TEX(away) vs BOS(home),MLB,over,,3.5,pp;0;ss;r+r;3.5,1068,11.68,Alternate Runs + RBIs,2024-08-12,C. Wong
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;r+r;0.5,-120,1.83,Alternate Runs + RBIs,2024-08-12,N. Lowe
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;r+r;1.5,205,3.05,Alternate Runs + RBIs,2024-08-12,N. Lowe
,200802,TEX(away) vs BOS(home),MLB,over,,3.5,pp;0;ss;r+r;3.5,1074,11.74,Alternate Runs + RBIs,2024-08-12,N. Lowe
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;r+r;2.5,477,5.77,Alternate Runs + RBIs,2024-08-12,N. Lowe
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;r+r;0.5,-161,1.62,Alternate Runs + RBIs,2024-08-12,M. Semien
,200802,TEX(away) vs BOS(home),MLB,over,,3.5,pp;0;ss;r+r;3.5,921,10.21,Alternate Runs + RBIs,2024-08-12,M. Semien
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;r+r;1.5,171,2.71,Alternate Runs + RBIs,2024-08-12,M. Semien
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;r+r;2.5,403,5.03,Alternate Runs + RBIs,2024-08-12,M. Semien
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;r+r;1.5,139,2.39,Alternate Runs + RBIs,2024-08-12,C. Seager
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;r+r;0.5,-172,1.58,Alternate Runs + RBIs,2024-08-12,C. Seager
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;r+r;2.5,284,3.84,Alternate Runs + RBIs,2024-08-12,C. Seager
,200802,TEX(away) vs BOS(home),MLB,over,,3.5,pp;0;ss;r+r;3.5,575,6.75,Alternate Runs + RBIs,2024-08-12,C. Seager
,200802,TEX(away) vs BOS(home),MLB,over,,3.5,pp;0;ss;r+r;3.5,1010,11.1,Alternate Runs + RBIs,2024-08-12,R. Refsnyder
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;r+r;2.5,446,5.46,Alternate Runs + RBIs,2024-08-12,R. Refsnyder
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;r+r;1.5,191,2.91,Alternate Runs + RBIs,2024-08-12,R. Refsnyder
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;r+r;0.5,-135,1.74,Alternate Runs + RBIs,2024-08-12,R. Refsnyder
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;r+r;1.5,208,3.08,Alternate Runs + RBIs,2024-08-12,J. Smith
,200802,TEX(away) vs BOS(home),MLB,over,,3.5,pp;0;ss;r+r;3.5,1028,11.28,Alternate Runs + RBIs,2024-08-12,J. Smith
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;r+r;0.5,-112,1.89,Alternate Runs + RBIs,2024-08-12,J. Smith
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;r+r;2.5,471,5.71,Alternate Runs + RBIs,2024-08-12,J. Smith
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;r+r;0.5,-110,1.91,Alternate Runs + RBIs,2024-08-12,W. Abreu
,200802,TEX(away) vs BOS(home),MLB,over,,3.5,pp;0;ss;r+r;3.5,904,10.04,Alternate Runs + RBIs,2024-08-12,W. Abreu
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;r+r;1.5,201,3.01,Alternate Runs + RBIs,2024-08-12,W. Abreu
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;r+r;2.5,434,5.34,Alternate Runs + RBIs,2024-08-12,W. Abreu
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;r+r;2.5,491,5.91,Alternate Runs + RBIs,2024-08-12,C. Rafaela
,200802,TEX(away) vs BOS(home),MLB,over,,3.5,pp;0;ss;r+r;3.5,1075,11.75,Alternate Runs + RBIs,2024-08-12,C. Rafaela
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;r+r;0.5,-106,1.94,Alternate Runs + RBIs,2024-08-12,C. Rafaela
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;r+r;1.5,217,3.17,Alternate Runs + RBIs,2024-08-12,C. Rafaela
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;r+r;0.5,-139,1.72,Alternate Runs + RBIs,2024-08-12,R. Gonzalez
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;r+r;2.5,551,6.51,Alternate Runs + RBIs,2024-08-12,R. Gonzalez
,200802,TEX(away) vs BOS(home),MLB,over,,3.5,pp;0;ss;r+r;3.5,1415,15.15,Alternate Runs + RBIs,2024-08-12,R. Gonzalez
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;r+r;1.5,208,3.08,Alternate Runs + RBIs,2024-08-12,R. Gonzalez
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;r+r;1.5,177,2.77,Alternate Runs + RBIs,2024-08-12,M. Yoshida
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;r+r;2.5,395,4.95,Alternate Runs + RBIs,2024-08-12,M. Yoshida
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;r+r;0.5,-139,1.72,Alternate Runs + RBIs,2024-08-12,M. Yoshida
,200802,TEX(away) vs BOS(home),MLB,over,,3.5,pp;0;ss;r+r;3.5,865,9.65,Alternate Runs + RBIs,2024-08-12,M. Yoshida
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;r+r;2.5,377,4.77,Alternate Runs + RBIs,2024-08-12,J. Jung
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;r+r;1.5,179,2.79,Alternate Runs + RBIs,2024-08-12,J. Jung
,200802,TEX(away) vs BOS(home),MLB,over,,3.5,pp;0;ss;r+r;3.5,785,8.85,Alternate Runs + RBIs,2024-08-12,J. Jung
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;r+r;0.5,-125,1.8,Alternate Runs + RBIs,2024-08-12,J. Jung
,200802,TEX(away) vs BOS(home),MLB,over,,3.5,pp;0;ss;r+r;3.5,1010,11.1,Alternate Runs + RBIs,2024-08-12,W. Langford
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;r+r;1.5,196,2.96,Alternate Runs + RBIs,2024-08-12,W. Langford
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;r+r;0.5,-127,1.79,Alternate Runs + RBIs,2024-08-12,W. Langford
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;r+r;2.5,453,5.53,Alternate Runs + RBIs,2024-08-12,W. Langford
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;r+r;0.5,103,2.03,Alternate Runs + RBIs,2024-08-12,D. Smith
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;r+r;1.5,232,3.32,Alternate Runs + RBIs,2024-08-12,D. Smith
,200802,TEX(away) vs BOS(home),MLB,over,,3.5,pp;0;ss;r+r;3.5,1164,12.64,Alternate Runs + RBIs,2024-08-12,D. Smith
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;r+r;2.5,529,6.29,Alternate Runs + RBIs,2024-08-12,D. Smith
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;r+r;2.5,461,5.61,Alternate Runs + RBIs,2024-08-12,D. Jansen
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;r+r;0.5,-175,1.57,Alternate Runs + RBIs,2024-08-12,D. Jansen
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;r+r;1.5,174,2.74,Alternate Runs + RBIs,2024-08-12,D. Jansen
,200802,TEX(away) vs BOS(home),MLB,over,,3.5,pp;0;ss;r+r;3.5,1186,12.86,Alternate Runs + RBIs,2024-08-12,D. Jansen
,200802,TEX(away) vs BOS(home),MLB,over,,3.5,pp;0;ss;r+r;3.5,1002,11.02,Alternate Runs + RBIs,2024-08-12,N. Sogard
,200802,TEX(away) vs BOS(home),MLB,over,,2.5,pp;0;ss;r+r;2.5,491,5.91,Alternate Runs + RBIs,2024-08-12,N. Sogard
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;r+r;0.5,118,2.18,Alternate Runs + RBIs,2024-08-12,N. Sogard
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;r+r;1.5,232,3.32,Alternate Runs + RBIs,2024-08-12,N. Sogard
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;sb;1.5,3678,37.78,Alternate Stolen bases,2024-08-12,R. Devers
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;sb;0.5,1096,11.96,Alternate Stolen bases,2024-08-12,R. Devers
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;sb;1.5,3552,36.52,Alternate Stolen bases,2024-08-12,A. Garcia
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;sb;0.5,796,8.96,Alternate Stolen bases,2024-08-12,A. Garcia
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ss;sb;1.5,2117,22.17,Alternate Stolen bases,2024-08-12,L. Taveras
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;sb;0.5,459,5.59,Alternate Stolen bases,2024-08-12,L. Taveras
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ss;sb;0.5,1253,13.53,Alternate Stolen bases,2024-08-12,N. Lowe
