Key,Designation,Name,Date,Teams,League,Category,Side,Points,PN Decimal Odds,PB Decimal Odds,DK Decimal Odds,FD Decimal Odds,PN American Odds,PB American Odds,DK American Odds,FD American Odds,PN Fair Odds,Best Deal,Fair Odds Ratio,arb ROI%
pp;0;ss;ruy;94.5,over,T. Pollard,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,6.0,,,,500.0,,,,500.0,,
pp;0;ss;ruy;109.5,over,T. Pollard,2024-09-30,TEN(away) vs MIA(home),NFL,Tony Pollard - Alt Rushing Yds,,109.5,,10.0,,9.3,,900.0,,830.0,,900.0,,
pp;0;ss;ruy;124.5,over,T. Pollard,2024-09-30,TEN(away) vs MIA(home),NFL,Tony Pollard - Alt Rushing Yds,,124.5,,15.0,,14.0,,1400.0,,1300.0,,1400.0,,
pp;0;ss;ruy;19.5,over,T. Spears,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.7143,,,,-140.0,,,,-140.0,,
pp;0;ss;ruy;34.5,over,T. Spears,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,2.9,,,,190.0,,,,190.0,,
pp;0;ss;ruy;49.5,over,T. Spears,2024-09-30,TEN(away) vs MIA(home),NFL,Tyjae Spears - Alt Rushing Yds,,49.5,,5.0,6.0,5.4,,400.0,500.0,440.0,,500.0,,
pp;0;ss;ruy;49.5,over,T. Spears,2024-09-30,TEN(away) vs MIA(home),NFL,Tyjae Spears - Alt Rushing Yds,,49.5,,5.0,12.0,5.4,,400.0,1100.0,440.0,,1100.0,,
pp;0;ss;ruy;64.5,over,T. Spears,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,9.0,,,,800.0,,,,800.0,,
pp;0;ss;ruy;79.5,over,T. Spears,2024-09-30,TEN(away) vs MIA(home),NFL,Tyjae Spears - Alt Rushing Yds,,79.5,,16.0,,14.0,,1500.0,,1300.0,,1500.0,,
pp;0;ss;ruy;19.5,over,T. Huntley,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.3847,,,,-260.0,,,,-260.0,,
pp;0;ss;ruy;34.5,over,T. Huntley,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,2.2,,,,120.0,,,,120.0,,
pp;0;ss;ruy;49.5,over,T. Huntley,2024-09-30,TEN(away) vs MIA(home),NFL,Tyler Huntley - Alt Rushing Yds,,49.5,,4.1,3.9,3.9,,310.0,290.0,290.0,,310.0,,
pp;0;ss;ruy;64.5,over,T. Huntley,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,7.5,,,,650.0,,,,650.0,,
pp;0;ss;ruy;79.5,over,T. Huntley,2024-09-30,TEN(away) vs MIA(home),NFL,Tyler Huntley - Alt Rushing Yds,,79.5,,16.0,,12.0,,1500.0,,1100.0,,1500.0,,
pp;0;ou;rey;40.5,over,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.8,1.83333334,,,-125.0,-120.0,,,-120.0,,-5.45073375262054
pp;0;ou;rey;40.5,under,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.9524,1.90909091,,,-105.0,-110.0,,,-105.0,,-5.45073375262054
pp;0;ou;rey;15.5,over,C. Okonkwo,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.7693,,,,-130.0,,,,-130.0,,-6.1224489795918435
pp;0;ou;rey;15.5,under,C. Okonkwo,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,2.0,,,,100.0,,,,100.0,,-6.1224489795918435
pp;0;ou;rey;35.5,over,D. Hopkins,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.8,,,,-125.0,,,,-125.0,,-6.345177664974622
pp;0;ou;rey;35.5,under,D. Hopkins,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.9524,,,,-105.0,,,,-105.0,,-6.345177664974622
pp;0;ou;rey;25.5,over,D. Achane,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.8696,2.1,,,-115.0,110.0,,,110.0,,-1.0952902519167695
pp;0;ou;rey;25.5,under,D. Achane,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.8696,1.74074075,,,-115.0,-135.0,,,-115.0,,-1.0952902519167695
pp;0;ou;rey;35.5,over,J. Waddle,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.8,,,,-125.0,,,,-125.0,,-6.345177664974622
pp;0;ou;rey;35.5,under,J. Waddle,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.9524,,,,-105.0,,,,-105.0,,-6.345177664974622
pp;0;ou;rey;15.5,over,J. Smith,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.9091,,,,-110.0,,,,-110.0,,-6.477732793522262
pp;0;ou;rey;15.5,under,J. Smith,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.8334,,,,-120.0,,,,-120.0,,-6.477732793522262
pp;0;ou;rey;10.5,over,J. Whyle,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.8696,,,,-115.0,,,,-115.0,,-6.521739130434789
pp;0;ou;rey;10.5,under,J. Whyle,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.8696,,,,-115.0,,,,-115.0,,-6.521739130434789
pp;0;ou;rey;15.5,over,T. Pollard,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.9091,,,,-110.0,,,,-110.0,,-6.477732793522262
pp;0;ou;rey;15.5,under,T. Pollard,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.8334,,,,-120.0,,,,-120.0,,-6.477732793522262
pp;0;ou;rey;10.5,over,T. Spears,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.8,,,,-125.0,,,,-125.0,,-6.345177664974622
pp;0;ou;rey;10.5,under,T. Spears,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.9524,,,,-105.0,,,,-105.0,,-6.345177664974622
pp;0;ou;rey;25.5,over,T. Boyd,2024-09-30,TEN(away) vs MIA(home),NFL,,,,1.8849557522123892,1.9524,,,-113.0,-105.0,,,-103.0,-105.0,0.9809719999999998,-2.8280283947790363
pp;0;ou;rey;25.5,under,T. Boyd,2024-09-30,TEN(away) vs MIA(home),NFL,,,,1.9345794392523368,1.8,,,-107.0,-125.0,,,103.0,-107.0,0.7766990291262135,-2.8280283947790363
pp;0;ou;rey;50.5,over,T. Hill,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.8334,,,,-120.0,,,,-120.0,,-6.477732793522262
pp;0;ou;rey;50.5,under,T. Hill,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.9091,,,,-110.0,,,,-110.0,,-6.477732793522262
pp;0;ou;rec;3.5,over,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,Calvin Ridley - Total Receptions,,3.5,2.1,2.0,2.05,2.08,110.0,100.0,105.0,108.0,120.0,110.0,0.8999999999999999,-3.9761431411530768
pp;0;ou;rec;3.5,under,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,Calvin Ridley - Total Receptions,,3.5,1.7518796992481205,1.7693,1.74074075,1.714285714285714,-133.0,-130.0,-135.0,-140.0,-120.0,-130.0,0.92316,-3.9761431411530768
pp;0;ou;rec;2.5,over,C. Okonkwo,2024-09-30,TEN(away) vs MIA(home),NFL,Chigoziem Okonkwo - Total Receptions,,2.5,2.52,2.45,2.5,2.46,152.0,145.0,150.0,146.0,165.0,152.0,0.9090909090909092,-4.9427679500520405
pp;0;ou;rec;2.5,under,C. Okonkwo,2024-09-30,TEN(away) vs MIA(home),NFL,Chigoziem Okonkwo - Total Receptions,,2.5,1.526315789473684,1.5264,1.5,1.520833333333333,-190.0,-190.0,-200.0,-192.0,-165.0,-190.0,0.8685600000000001,-4.9427679500520405
pp;0;ou;rec;3.5,over,D. Hopkins,2024-09-30,TEN(away) vs MIA(home),NFL,DeAndre Hopkins - Total Receptions,,3.5,2.14,2.15,2.1,2.12,114.0,115.0,110.0,112.0,124.0,115.0,0.9274193548387094,-4.301477463998493
pp;0;ou;rec;3.5,under,D. Hopkins,2024-09-30,TEN(away) vs MIA(home),NFL,DeAndre Hopkins - Total Receptions,,3.5,1.7246376811594204,1.6667,1.68965518,1.684931506849315,-138.0,-150.0,-145.0,-146.0,-124.0,-138.0,0.8551724232,-4.301477463998493
pp;0;ou;rec;3.5,over,D. Achane,2024-09-30,TEN(away) vs MIA(home),NFL,De'Von Achane - Total Receptions,,3.5,2.21,2.2,1.95238096,2.12,121.0,120.0,-105.0,112.0,132.0,121.0,0.9090909090909091,-0.7980049875311646
pp;0;ou;rec;3.5,under,D. Achane,2024-09-30,TEN(away) vs MIA(home),NFL,De'Von Achane - Total Receptions,,3.5,1.6802721088435373,1.625,1.8,1.684931506849315,-147.0,-160.0,-125.0,-146.0,-132.0,-125.0,1.056,-0.7980049875311646
pp;0;ou;rec;3.5,over,J. Waddle,2024-09-30,TEN(away) vs MIA(home),NFL,Jaylen Waddle - Total Receptions,,3.5,2.04,1.9091,1.95238096,1.925925925925926,104.0,-110.0,-105.0,-108.0,114.0,104.0,0.8354218947368423,-3.4423407917383853
pp;0;ou;rec;3.5,under,J. Waddle,2024-09-30,TEN(away) vs MIA(home),NFL,Jaylen Waddle - Total Receptions,,3.5,1.7936507936507935,1.8334,1.8,1.833333333333333,-126.0,-120.0,-125.0,-120.0,-114.0,-120.0,0.9500759999999998,-3.4423407917383853
pp;0;ou;rec;2.5,over,J. Smith,2024-09-30,TEN(away) vs MIA(home),NFL,Jonnu Smith - Total Receptions,,2.5,,2.4,,2.44,,140.0,,144.0,,144.0,,-5.005561735261399
pp;0;ou;rec;2.5,under,J. Smith,2024-09-30,TEN(away) vs MIA(home),NFL,Jonnu Smith - Total Receptions,,2.5,,1.5556,,1.526315789473684,,-180.0,,-190.0,,-180.0,,-5.005561735261399
pp;0;ou;rec;1.5,over,J. Whyle,2024-09-30,TEN(away) vs MIA(home),NFL,,,,2.6100000000000003,2.45,2.55,,161.0,145.0,155.0,,175.0,161.0,0.8857142857142856,-3.690036900369009
pp;0;ou;rec;1.5,under,J. Whyle,2024-09-30,TEN(away) vs MIA(home),NFL,,,,1.4926108374384237,1.5264,1.48780488,,-203.0,-190.0,-205.0,,-175.0,-190.0,0.9212,-3.690036900369009
pp;0;ou;rec;2.5,over,T. Pollard,2024-09-30,TEN(away) vs MIA(home),NFL,Tony Pollard - Total Receptions,,2.5,1.862068965517241,1.8,1.83333334,1.847457627118644,-116.0,-125.0,-120.0,-118.0,-105.0,-116.0,0.8898305084745762,-4.474505723205002
pp;0;ou;rec;2.5,under,T. Pollard,2024-09-30,TEN(away) vs MIA(home),NFL,Tony Pollard - Total Receptions,,2.5,1.9615384615384617,1.9524,1.90909091,1.909090909090909,-104.0,-105.0,-110.0,-110.0,105.0,-104.0,0.9070476190476191,-4.474505723205002
pp;0;ou;rec;2.5,over,T. Spears,2024-09-30,TEN(away) vs MIA(home),NFL,,,,2.47,2.4,2.4,,147.0,140.0,140.0,,160.0,147.0,0.8749999999999999,-4.5542368203146495
pp;0;ou;rec;2.5,under,T. Spears,2024-09-30,TEN(away) vs MIA(home),NFL,,,,1.5464480874316942,1.5556,1.54054055,,-183.0,-180.0,-185.0,,-160.0,-180.0,0.8889600000000002,-4.5542368203146495
pp;0;ou;rec;2.5,over,T. Boyd,2024-09-30,TEN(away) vs MIA(home),NFL,Tyler Boyd - Total Receptions,,2.5,1.8,1.8696,1.8,1.87719298245614,-125.0,-115.0,-125.0,-114.0,-113.0,-114.0,0.9912280701754381,-2.469579273494682
pp;0;ou;rec;2.5,under,T. Boyd,2024-09-30,TEN(away) vs MIA(home),NFL,Tyler Boyd - Total Receptions,,2.5,2.03,1.8696,1.95238096,1.87719298245614,103.0,-115.0,-105.0,-114.0,113.0,103.0,0.8428150088495575,-2.469579273494682
pp;0;ou;rec;4.5,over,T. Hill,2024-09-30,TEN(away) vs MIA(home),NFL,Tyreek Hill - Total Receptions,,4.5,2.02,1.9524,1.95238096,1.980392156862745,102.0,-105.0,-105.0,-102.0,112.0,102.0,0.8753501400560222,-4.636654864272471
pp;0;ou;rec;4.5,under,T. Hill,2024-09-30,TEN(away) vs MIA(home),NFL,Tyreek Hill - Total Receptions,,4.5,1.8064516129032255,1.8,1.8,1.78125,-124.0,-125.0,-125.0,-128.0,-112.0,-124.0,0.8960000000000001,-4.636654864272471
pp;0;ss;rey;19.5,over,T. Hill,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.1112,,,,-899.0,,,,-899.0,,
pp;0;ss;rey;34.5,over,T. Hill,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.3334,,,,-300.0,,,,-300.0,,
pp;0;ss;rey;49.5,over,T. Hill,2024-09-30,TEN(away) vs MIA(home),NFL,Tyreek Hill - Alt Receiving Yds,,49.5,,1.8334,,1.8,,-120.0,,-125.0,,-120.0,,
pp;0;ss;rey;64.5,over,T. Hill,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,2.6,,,,160.0,,,,160.0,,
pp;0;ss;rey;79.5,over,T. Hill,2024-09-30,TEN(away) vs MIA(home),NFL,Tyreek Hill - Alt Receiving Yds,,79.5,,4.3,,3.65,,330.0,,265.0,,330.0,,
pp;0;ss;rey;94.5,over,T. Hill,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,7.0,,,,600.0,,,,600.0,,
pp;0;ss;rey;109.5,over,T. Hill,2024-09-30,TEN(away) vs MIA(home),NFL,Tyreek Hill - Alt Receiving Yds,,109.5,,13.0,,9.0,,1200.0,,800.0,,1200.0,,
pp;0;ss;rey;19.5,over,J. Waddle,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.3077,,,,-325.0,,,,-325.0,,
pp;0;ss;rey;34.5,over,J. Waddle,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.7693,,,,-130.0,,,,-130.0,,
pp;0;ss;rey;49.5,over,J. Waddle,2024-09-30,TEN(away) vs MIA(home),NFL,Jaylen Waddle - Alt Receiving Yds,,49.5,,2.65,,2.64,,165.0,,164.0,,165.0,,
pp;0;ss;rey;64.5,over,J. Waddle,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,4.3,,,,330.0,,,,330.0,,
pp;0;ss;rey;79.5,over,J. Waddle,2024-09-30,TEN(away) vs MIA(home),NFL,Jaylen Waddle - Alt Receiving Yds,,79.5,,7.5,,6.6,,650.0,,560.0,,650.0,,
pp;0;ss;rey;94.5,over,J. Waddle,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,14.0,,,,1300.0,,,,1300.0,,
pp;0;ss;rey;19.5,over,D. Achane,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.5883,,,,-170.0,,,,-170.0,,
pp;0;ss;rey;34.5,over,D. Achane,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,2.65,,,,165.0,,,,165.0,,
pp;0;ss;rey;49.5,over,D. Achane,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,5.25,,,,425.0,,,,425.0,,
pp;0;ss;rey;64.5,over,D. Achane,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,11.0,,,,1000.0,,,,1000.0,,
pp;0;ss;rey;19.5,over,D. Hopkins,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.2858,,,,-350.0,,,,-350.0,,
pp;0;ss;rey;34.5,over,D. Hopkins,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.7143,,,,-140.0,,,,-140.0,,
pp;0;ss;rey;49.5,over,D. Hopkins,2024-09-30,TEN(away) vs MIA(home),NFL,DeAndre Hopkins - Alt Receiving Yds,,49.5,,2.65,,2.48,,165.0,,148.0,,165.0,,
pp;0;ss;rey;64.5,over,D. Hopkins,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,4.3,,,,330.0,,,,330.0,,
pp;0;ss;rey;79.5,over,D. Hopkins,2024-09-30,TEN(away) vs MIA(home),NFL,DeAndre Hopkins - Alt Receiving Yds,,79.5,,7.5,,5.8,,650.0,,480.0,,650.0,,
pp;0;ss;rey;94.5,over,D. Hopkins,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,16.0,,,,1500.0,,,,1500.0,,
pp;0;ss;rey;19.5,over,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.2353,,,,-425.0,,,,-425.0,,
pp;0;ss;rey;34.5,over,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.5715,,,,-175.0,,,,-175.0,,
pp;0;ss;rey;49.5,over,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,Calvin Ridley - Alt Receiving Yds,,49.5,,2.25,,2.2,,125.0,,120.0,,125.0,,
pp;0;ss;rey;64.5,over,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,3.6,,,,260.0,,,,260.0,,
pp;0;ss;rey;79.5,over,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,Calvin Ridley - Alt Receiving Yds,,79.5,,6.0,,4.7,,500.0,,370.0,,500.0,,
pp;0;ss;rey;94.5,over,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,11.5,,,,1050.0,,,,1050.0,,
pp;0;ss;rey;19.5,over,T. Boyd,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.6897,,,,-145.0,,,,-145.0,,
pp;0;ss;rey;34.5,over,T. Boyd,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,2.65,,,,165.0,,,,165.0,,
pp;0;ss;rey;49.5,over,T. Boyd,2024-09-30,TEN(away) vs MIA(home),NFL,Tyler Boyd - Alt Receiving Yds,,49.5,,5.0,,5.0,,400.0,,400.0,,400.0,,
pp;0;ss;rey;64.5,over,T. Boyd,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,9.5,,,,850.0,,,,850.0,,
pp;0;ss;tdp;0.5,over,W. Levis,2024-09-30,TEN(away) vs MIA(home),NFL,Will Levis - Alt Passing TDs,,0.5,,1.4167,,1.425531914893617,,-240.0,,-235.0,,-235.0,,
pp;0;ss;tdp;1.5,over,W. Levis,2024-09-30,TEN(away) vs MIA(home),NFL,Will Levis - Alt Passing TDs,,1.5,,3.3,,3.5,,230.0,,250.0,,250.0,,
pp;0;ss;tdp;2.5,over,W. Levis,2024-09-30,TEN(away) vs MIA(home),NFL,Will Levis - Alt Passing TDs,,2.5,,11.0,,11.6,,1000.0,,1060.0,,1060.0,,
pp;0;ss;tdp;0.5,over,T. Huntley,2024-09-30,TEN(away) vs MIA(home),NFL,Tyler Huntley - Alt Passing TDs,,0.5,,1.5,,1.5,,-200.0,,-200.0,,-200.0,,
pp;0;ss;tdp;1.5,over,T. Huntley,2024-09-30,TEN(away) vs MIA(home),NFL,Tyler Huntley - Alt Passing TDs,,1.5,,3.6,,4.1,,260.0,,310.0,,310.0,,
pp;0;ss;tdp;2.5,over,T. Huntley,2024-09-30,TEN(away) vs MIA(home),NFL,Tyler Huntley - Alt Passing TDs,,2.5,,14.0,,14.0,,1300.0,,1300.0,,1300.0,,
pp;0;ss;rec;2.5,over,T. Hill,2024-09-30,TEN(away) vs MIA(home),NFL,Tyreek Hill - Alt Receptions,,2.5,,1.1819,,1.172413793103448,,-550.0,,-580.0,,-550.0,,
pp;0;ss;rec;3.5,over,T. Hill,2024-09-30,TEN(away) vs MIA(home),NFL,Tyreek Hill - Alt Receptions,,3.5,,1.4762,,1.425531914893617,,-210.0,,-235.0,,-210.0,,
pp;0;ss;rec;4.5,over,T. Hill,2024-09-30,TEN(away) vs MIA(home),NFL,Tyreek Hill - Alt Receptions,,4.5,,1.9524,,1.925925925925926,,-105.0,,-108.0,,-105.0,,
pp;0;ss;rec;5.5,over,T. Hill,2024-09-30,TEN(away) vs MIA(home),NFL,Tyreek Hill - Alt Receptions,,5.5,,2.85,,2.78,,185.0,,178.0,,185.0,,
pp;0;ss;rec;6.5,over,T. Hill,2024-09-30,TEN(away) vs MIA(home),NFL,Tyreek Hill - Alt Receptions,,6.5,,4.1,,4.1,,310.0,,310.0,,310.0,,
pp;0;ss;rec;7.5,over,T. Hill,2024-09-30,TEN(away) vs MIA(home),NFL,Tyreek Hill - Alt Receptions,,7.5,,6.5,,6.5,,550.0,,550.0,,550.0,,
pp;0;ss;rec;8.5,over,T. Hill,2024-09-30,TEN(away) vs MIA(home),NFL,Tyreek Hill - Alt Receptions,,8.5,,11.0,,9.8,,1000.0,,880.0,,1000.0,,
pp;0;ss;rec;9.5,over,T. Hill,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,16.0,,,,1500.0,,,,1500.0,,
pp;0;ss;rec;1.5,over,J. Waddle,2024-09-30,TEN(away) vs MIA(home),NFL,Jaylen Waddle - Alt Receptions,,1.5,,1.1429,,1.133333333333333,,-700.0,,-750.0,,-700.0,,
pp;0;ss;rec;2.5,over,J. Waddle,2024-09-30,TEN(away) vs MIA(home),NFL,Jaylen Waddle - Alt Receptions,,2.5,,1.4,,1.384615384615385,,-250.0,,-260.0,,-250.0,,
pp;0;ss;rec;3.5,over,J. Waddle,2024-09-30,TEN(away) vs MIA(home),NFL,Jaylen Waddle - Alt Receptions,,3.5,,1.9091,,1.925925925925926,,-110.0,,-108.0,,-108.0,,
pp;0;ss;rec;4.5,over,J. Waddle,2024-09-30,TEN(away) vs MIA(home),NFL,Jaylen Waddle - Alt Receptions,,4.5,,2.75,,2.88,,175.0,,188.0,,188.0,,
pp;0;ss;rec;5.5,over,J. Waddle,2024-09-30,TEN(away) vs MIA(home),NFL,Jaylen Waddle - Alt Receptions,,5.5,,4.1,,4.5,,310.0,,350.0,,350.0,,
pp;0;ss;rec;6.5,over,J. Waddle,2024-09-30,TEN(away) vs MIA(home),NFL,Jaylen Waddle - Alt Receptions,,6.5,,6.0,,7.3,,500.0,,630.0,,630.0,,
pp;0;ss;rec;7.5,over,J. Waddle,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,11.0,,,,1000.0,,,,1000.0,,
pp;0;ss;rec;8.5,over,J. Waddle,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,16.0,,,,1500.0,,,,1500.0,,
pp;0;ss;rut;11.5,over,T. Pollard,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.6667,,,,-150.0,,,,-150.0,,
pp;0;ss;rut;13.5,over,T. Pollard,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,2.1,,,,110.0,,,,110.0,,
pp;0;ss;rut;15.5,over,T. Pollard,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,2.65,,,,165.0,,,,165.0,,
pp;0;ss;rut;17.5,over,T. Pollard,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,3.3,,,,230.0,,,,230.0,,
pp;0;ss;rut;19.5,over,T. Pollard,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,4.3,,,,330.0,,,,330.0,,
pp;0;ss;rut;21.5,over,T. Pollard,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,5.75,,,,475.0,,,,475.0,,
pp;0;ss;rut;23.5,over,T. Pollard,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,7.5,,,,650.0,,,,650.0,,
pp;0;ss;rut;25.5,over,T. Pollard,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,9.5,,,,850.0,,,,850.0,,
pp;0;ss;rut;27.5,over,T. Pollard,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,14.0,,,,1300.0,,,,1300.0,,
pp;0;ss;com;13.5,over,W. Levis,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.091,,,,-1099.0,,,,-1099.0,,
pp;0;ss;com;15.5,over,W. Levis,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.25,,,,-400.0,,,,-400.0,,
pp;0;ss;com;17.5,over,W. Levis,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.5556,,,,-180.0,,,,-180.0,,
pp;0;ss;com;19.5,over,W. Levis,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,2.15,,,,115.0,,,,115.0,,
pp;0;ss;com;21.5,over,W. Levis,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,3.2,,,,220.0,,,,220.0,,
pp;0;ss;com;23.5,over,W. Levis,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,5.25,,,,425.0,,,,425.0,,
pp;0;ss;com;25.5,over,W. Levis,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,9.0,,,,800.0,,,,800.0,,
pp;0;ss;com;11.5,over,T. Huntley,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.1112,,,,-899.0,,,,-899.0,,
pp;0;ss;com;13.5,over,T. Huntley,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.3077,,,,-325.0,,,,-325.0,,
pp;0;ss;com;15.5,over,T. Huntley,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.7693,,,,-130.0,,,,-130.0,,
pp;0;ss;com;17.5,over,T. Huntley,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,2.6,,,,160.0,,,,160.0,,
pp;0;ss;com;19.5,over,T. Huntley,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,4.3,,,,330.0,,,,330.0,,
pp;0;ss;com;21.5,over,T. Huntley,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,7.5,,,,650.0,,,,650.0,,
pp;0;ss;com;23.5,over,T. Huntley,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,15.0,,,,1400.0,,,,1400.0,,
pp;0;ss;pat;23.5,over,W. Levis,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.125,,,,-800.0,,,,-800.0,,
pp;0;ss;pat;25.5,over,W. Levis,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.25,,,,-400.0,,,,-400.0,,
pp;0;ss;pat;27.5,over,W. Levis,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.4445,,,,-225.0,,,,-225.0,,
pp;0;ss;pat;29.5,over,W. Levis,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.7143,,,,-140.0,,,,-140.0,,
pp;0;ss;pat;31.5,over,W. Levis,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,2.2,,,,120.0,,,,120.0,,
pp;0;ss;pat;33.5,over,W. Levis,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,2.9,,,,190.0,,,,190.0,,
pp;0;ss;pat;35.5,over,W. Levis,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,4.0,,,,300.0,,,,300.0,,
pp;0;ss;pat;37.5,over,W. Levis,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,5.5,,,,450.0,,,,450.0,,
pp;0;ss;pat;39.5,over,W. Levis,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,8.0,,,,700.0,,,,700.0,,
pp;0;ss;pat;41.5,over,W. Levis,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,13.0,,,,1200.0,,,,1200.0,,
pp;0;ss;pat;21.5,over,T. Huntley,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.3077,,,,-325.0,,,,-325.0,,
pp;0;ss;pat;23.5,over,T. Huntley,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,1.6061,,,,-165.0,,,,-165.0,,
pp;0;ss;pat;25.5,over,T. Huntley,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,2.05,,,,105.0,,,,105.0,,
pp;0;ss;pat;27.5,over,T. Huntley,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,2.75,,,,175.0,,,,175.0,,
pp;0;ss;pat;29.5,over,T. Huntley,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,3.8,,,,280.0,,,,280.0,,
pp;0;ss;pat;31.5,over,T. Huntley,2024-09-30,TEN(away) vs MIA(home),NFL,,,,,5.5,,,,450.0,,,,450.0,,
