,Name,GameId,teams,League,Designation,Side,Point,Odds,Category,Units,dec_odds,PlayName
336,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,27.5,-112,Player Props,Points,1.89,Damian Lillard
337,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,27.5,-115,Player Props,Points,1.87,Damian Lillard
338,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,12.5,-118,Player Props,Points,1.85,Malaki Branham
339,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,12.5,-110,Player Props,Points,1.91,Malaki Branham
340,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,13.5,-114,Player Props,Points,1.88,Brook Lopez
341,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,13.5,-114,Player Props,Points,1.88,Brook Lopez
342,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,7.5,-119,Player Props,Points,1.84,Doug McDermott
343,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,7.5,-109,Player Props,Points,1.92,Doug McDermott
344,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,8.5,-108,Player Props,Points,1.93,Cedi Osman
345,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,8.5,-120,Player Props,Points,1.83,Cedi Osman
346,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,8.5,106,Player Props,Points,2.06,Tre Jones
347,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,8.5,-137,Player Props,Points,1.73,Tre Jones
348,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,50.5,100,Player Props,Pts + Reb + Ast,2.0,Giannis Antetokounmpo
349,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,50.5,-130,Player Props,Pts + Reb + Ast,1.77,Giannis Antetokounmpo
350,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,20.5,-112,Player Props,Pts + Reb + Ast,1.89,Brook Lopez
351,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,20.5,-115,Player Props,Pts + Reb + Ast,1.87,Brook Lopez
352,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,25.5,-111,Player Props,Pts + Reb + Ast,1.9,Khris Middleton
353,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,25.5,-116,Player Props,Pts + Reb + Ast,1.86,Khris Middleton
354,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,20.5,-116,Player Props,Pts + Reb + Ast,1.86,Jeremy Sochan
355,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,20.5,-111,Player Props,Pts + Reb + Ast,1.9,Jeremy Sochan
356,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,23.5,-103,Player Props,Pts + Reb + Ast,1.97,Zach Collins
357,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,23.5,-125,Player Props,Pts + Reb + Ast,1.8,Zach Collins
358,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,17.5,-120,Player Props,Pts + Reb + Ast,1.83,Malaki Branham
359,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,17.5,-108,Player Props,Pts + Reb + Ast,1.93,Malaki Branham
360,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,29.5,-120,Player Props,Pts + Reb + Ast,1.83,Keldon Johnson
361,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,29.5,-108,Player Props,Pts + Reb + Ast,1.93,Keldon Johnson
362,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,27.5,-130,Player Props,Pts + Reb + Ast,1.77,Devin Vassell
363,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,27.5,100,Player Props,Pts + Reb + Ast,2.0,Devin Vassell
364,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,40.5,-114,Player Props,Pts + Reb + Ast,1.88,Damian Lillard
365,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,40.5,-114,Player Props,Pts + Reb + Ast,1.88,Damian Lillard
366,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,13.5,-114,Player Props,Pts + Reb + Ast,1.88,Cedi Osman
367,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,13.5,-114,Player Props,Pts + Reb + Ast,1.88,Cedi Osman
368,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,16.5,100,Player Props,Pts + Reb + Ast,2.0,Tre Jones
369,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,16.5,-130,Player Props,Pts + Reb + Ast,1.77,Tre Jones
370,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,11.5,-108,Player Props,Pts + Reb + Ast,1.93,Doug McDermott
371,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,11.5,-120,Player Props,Pts + Reb + Ast,1.83,Doug McDermott
372,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,0.5,186,Player Props,Three Point Field Goals Made,2.86,Giannis Antetokounmpo
373,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,0.5,-250,Player Props,Three Point Field Goals Made,1.4,Giannis Antetokounmpo
374,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,1.5,-175,Player Props,Three Point Field Goals Made,1.57,Brook Lopez
375,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,1.5,135,Player Props,Three Point Field Goals Made,2.35,Brook Lopez
376,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,1.5,-185,Player Props,Three Point Field Goals Made,1.54,Keldon Johnson
377,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,1.5,140,Player Props,Three Point Field Goals Made,2.4,Keldon Johnson
378,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,2.5,-133,Player Props,Three Point Field Goals Made,1.75,Devin Vassell
379,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,2.5,103,Player Props,Three Point Field Goals Made,2.03,Devin Vassell
380,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,1.5,152,Player Props,Three Point Field Goals Made,2.52,Zach Collins
381,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,1.5,-200,Player Props,Three Point Field Goals Made,1.5,Zach Collins
382,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,1.5,-109,Player Props,Three Point Field Goals Made,1.92,Khris Middleton
383,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,1.5,-119,Player Props,Three Point Field Goals Made,1.84,Khris Middleton
384,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,0.5,-118,Player Props,Three Point Field Goals Made,1.85,Jeremy Sochan
385,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,0.5,-110,Player Props,Three Point Field Goals Made,1.91,Jeremy Sochan
386,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,3.5,-122,Player Props,Three Point Field Goals Made,1.82,Damian Lillard
387,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,3.5,-106,Player Props,Three Point Field Goals Made,1.94,Damian Lillard
388,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,1.5,158,Player Props,Three Point Field Goals Made,2.58,Malaki Branham
389,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,1.5,-208,Player Props,Three Point Field Goals Made,1.48,Malaki Branham
390,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,1.5,130,Player Props,Three Point Field Goals Made,2.3,Cedi Osman
391,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,1.5,-169,Player Props,Three Point Field Goals Made,1.59,Cedi Osman
392,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,1.5,-123,Player Props,Three Point Field Goals Made,1.81,Doug McDermott
393,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,1.5,-105,Player Props,Three Point Field Goals Made,1.95,Doug McDermott
394,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,0.5,122,Player Props,Three Point Field Goals Made,2.22,Tre Jones
395,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,0.5,-159,Player Props,Three Point Field Goals Made,1.63,Tre Jones
396,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,6.5,-109,Player Props,Total Rebounds,1.92,Keldon Johnson
397,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,6.5,-119,Player Props,Total Rebounds,1.84,Keldon Johnson
398,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,5.5,103,Player Props,Total Rebounds,2.03,Brook Lopez
399,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,5.5,-133,Player Props,Total Rebounds,1.75,Brook Lopez
400,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,4.5,120,Player Props,Total Rebounds,2.2,Devin Vassell
401,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,4.5,-156,Player Props,Total Rebounds,1.64,Devin Vassell
402,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,12.5,-103,Player Props,Total Rebounds,1.97,Giannis Antetokounmpo
403,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,12.5,-125,Player Props,Total Rebounds,1.8,Giannis Antetokounmpo
404,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,6.5,103,Player Props,Total Rebounds,2.03,Jeremy Sochan
405,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,6.5,-133,Player Props,Total Rebounds,1.75,Jeremy Sochan
406,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,4.5,-133,Player Props,Total Rebounds,1.75,Damian Lillard
407,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,4.5,103,Player Props,Total Rebounds,2.03,Damian Lillard
408,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,2.5,-172,Player Props,Total Rebounds,1.58,Malaki Branham
409,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,2.5,131,Player Props,Total Rebounds,2.31,Malaki Branham
410,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,6.5,-133,Player Props,Total Rebounds,1.75,Zach Collins
411,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,6.5,103,Player Props,Total Rebounds,2.03,Zach Collins
412,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,5.5,115,Player Props,Total Rebounds,2.15,Khris Middleton
413,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,5.5,-149,Player Props,Total Rebounds,1.67,Khris Middleton
414,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,2.5,-147,Player Props,Total Rebounds,1.68,Cedi Osman
415,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,2.5,114,Player Props,Total Rebounds,2.14,Cedi Osman
416,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,2.5,-122,Player Props,Total Rebounds,1.82,Tre Jones
417,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,2.5,-106,Player Props,Total Rebounds,1.94,Tre Jones
418,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,1.5,-164,Player Props,Total Rebounds,1.61,Doug McDermott
419,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,under,,1.5,125,Player Props,Total Rebounds,2.25,Doug McDermott
420,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,5.5,115,Player Props,Assists,2.15,Stephen Curry
421,,189137,boston celtics(away) vs golden state warriors(home),NBA,under,,5.5,-149,Player Props,Assists,1.67,Stephen Curry
422,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,2.5,128,Player Props,Assists,2.28,Klay Thompson
423,,189137,boston celtics(away) vs golden state warriors(home),NBA,under,,2.5,-167,Player Props,Assists,1.6,Klay Thompson
424,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,4.5,102,Player Props,Assists,2.02,Jayson Tatum
425,,189137,boston celtics(away) vs golden state warriors(home),NBA,under,,4.5,-132,Player Props,Assists,1.76,Jayson Tatum
426,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,3.5,-114,Player Props,Assists,1.88,Jaylen Brown
427,,189137,boston celtics(away) vs golden state warriors(home),NBA,under,,3.5,-114,Player Props,Assists,1.88,Jaylen Brown
428,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,4.5,-118,Player Props,Assists,1.85,Derrick White
429,,189137,boston celtics(away) vs golden state warriors(home),NBA,under,,4.5,-110,Player Props,Assists,1.91,Derrick White
430,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,4.5,113,Player Props,Assists,2.13,Jrue Holiday
431,,189137,boston celtics(away) vs golden state warriors(home),NBA,under,,4.5,-147,Player Props,Assists,1.68,Jrue Holiday
432,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,3.5,-112,Player Props,Assists,1.89,Brandin Podziemski
433,,189137,boston celtics(away) vs golden state warriors(home),NBA,under,,3.5,-115,Player Props,Assists,1.87,Brandin Podziemski
434,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,28.5,-119,Player Props,Points,1.84,Jayson Tatum
435,,189137,boston celtics(away) vs golden state warriors(home),NBA,under,,28.5,-109,Player Props,Points,1.92,Jayson Tatum
436,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,23.5,-112,Player Props,Points,1.89,Jaylen Brown
437,,189137,boston celtics(away) vs golden state warriors(home),NBA,under,,23.5,-115,Player Props,Points,1.87,Jaylen Brown
438,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,19.5,117,Player Props,Points,2.17,Klay Thompson
439,,189137,boston celtics(away) vs golden state warriors(home),NBA,under,,19.5,-152,Player Props,Points,1.66,Klay Thompson
440,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,15.5,-101,Player Props,Points,1.99,Derrick White
441,,189137,boston celtics(away) vs golden state warriors(home),NBA,under,,15.5,-128,Player Props,Points,1.78,Derrick White
442,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,12.5,-118,Player Props,Points,1.85,Jrue Holiday
443,,189137,boston celtics(away) vs golden state warriors(home),NBA,under,,12.5,-110,Player Props,Points,1.91,Jrue Holiday
444,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,19.5,-118,Player Props,Points,1.85,Kristaps Porzingis
445,,189137,boston celtics(away) vs golden state warriors(home),NBA,under,,19.5,-110,Player Props,Points,1.91,Kristaps Porzingis
446,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,30.5,-110,Player Props,Points,1.91,Stephen Curry
447,,189137,boston celtics(away) vs golden state warriors(home),NBA,under,,30.5,-118,Player Props,Points,1.85,Stephen Curry
448,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,10.5,-108,Player Props,Points,1.93,Brandin Podziemski
449,,189137,boston celtics(away) vs golden state warriors(home),NBA,under,,10.5,-120,Player Props,Points,1.83,Brandin Podziemski
450,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,25.5,-114,Player Props,Pts + Reb + Ast,1.88,Klay Thompson
451,,189137,boston celtics(away) vs golden state warriors(home),NBA,under,,25.5,-114,Player Props,Pts + Reb + Ast,1.88,Klay Thompson
452,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,42.5,-118,Player Props,Pts + Reb + Ast,1.85,Jayson Tatum
453,,189137,boston celtics(away) vs golden state warriors(home),NBA,under,,42.5,-110,Player Props,Pts + Reb + Ast,1.91,Jayson Tatum
454,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,32.5,-118,Player Props,Pts + Reb + Ast,1.85,Jaylen Brown
455,,189137,boston celtics(away) vs golden state warriors(home),NBA,under,,32.5,-110,Player Props,Pts + Reb + Ast,1.91,Jaylen Brown
456,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,24.5,-115,Player Props,Pts + Reb + Ast,1.87,Derrick White
457,,189137,boston celtics(away) vs golden state warriors(home),NBA,under,,24.5,-112,Player Props,Pts + Reb + Ast,1.89,Derrick White
458,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,27.5,-133,Player Props,Pts + Reb + Ast,1.75,Kristaps Porzingis
459,,189137,boston celtics(away) vs golden state warriors(home),NBA,under,,27.5,103,Player Props,Pts + Reb + Ast,2.03,Kristaps Porzingis
460,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,23.5,-101,Player Props,Pts + Reb + Ast,1.99,Jrue Holiday
461,,189137,boston celtics(away) vs golden state warriors(home),NBA,under,,23.5,-128,Player Props,Pts + Reb + Ast,1.78,Jrue Holiday
462,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,38.5,-110,Player Props,Pts + Reb + Ast,1.91,Stephen Curry
463,,189137,boston celtics(away) vs golden state warriors(home),NBA,under,,38.5,-118,Player Props,Pts + Reb + Ast,1.85,Stephen Curry
464,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,20.5,100,Player Props,Pts + Reb + Ast,2.0,Brandin Podziemski
465,,189137,boston celtics(away) vs golden state warriors(home),NBA,under,,20.5,-130,Player Props,Pts + Reb + Ast,1.77,Brandin Podziemski
466,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,4.5,-167,Player Props,Three Point Field Goals Made,1.6,Stephen Curry
467,,189137,boston celtics(away) vs golden state warriors(home),NBA,under,,4.5,128,Player Props,Three Point Field Goals Made,2.28,Stephen Curry
468,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,3.5,-130,Player Props,Three Point Field Goals Made,1.77,Klay Thompson
469,,189137,boston celtics(away) vs golden state warriors(home),NBA,under,,3.5,100,Player Props,Three Point Field Goals Made,2.0,Klay Thompson
