,Name,GameId,teams,League,Designation,Side,Point,Odds,Category,Units,dec_odds,PlayName
2339,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,over,,0.5,-105,Player Props,Points,1.95,Nicholas Paul
2340,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,under,,0.5,-123,Player Props,Points,1.81,Nicholas Paul
2341,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,over,,26.5,-101,Player Props,Saves,1.99,Andrei Vasilevskiy
2342,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,under,,26.5,-128,Player Props,Saves,1.78,Andrei Vasilevskiy
2343,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,over,,28.5,-111,Player Props,Saves,1.9,Jordan Binnington
2344,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,under,,28.5,-116,Player Props,Saves,1.86,Jordan Binnington
2345,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,over,,2.5,136,Player Props,Shots on goal,2.36,Robert Thomas
2346,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,under,,2.5,-179,Player Props,Shots on goal,1.56,Robert Thomas
2347,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,over,,1.5,-179,Player Props,Shots on goal,1.56,Anthony Cirelli
2348,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,under,,1.5,137,Player Props,Shots on goal,2.37,Anthony Cirelli
2349,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,over,,1.5,-167,Player Props,Shots on goal,1.6,Mikhail Sergachev
2350,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,under,,1.5,127,Player Props,Shots on goal,2.27,Mikhail Sergachev
2351,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,over,,4.5,103,Player Props,Shots on goal,2.03,Nikita Kucherov
2352,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,under,,4.5,-133,Player Props,Shots on goal,1.75,Nikita Kucherov
2353,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,over,,2.5,124,Player Props,Shots on goal,2.24,Torey Krug
2354,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,under,,2.5,-161,Player Props,Shots on goal,1.62,Torey Krug
2355,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,over,,3.5,106,Player Props,Shots on goal,2.06,Jordan Kyrou
2356,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,under,,3.5,-137,Player Props,Shots on goal,1.73,Jordan Kyrou
2357,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,over,,1.5,-143,Player Props,Shots on goal,1.7,Brayden Schenn
2358,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,under,,1.5,110,Player Props,Shots on goal,2.1,Brayden Schenn
2359,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,over,,2.5,132,Player Props,Shots on goal,2.32,Victor Hedman
2360,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,under,,2.5,-172,Player Props,Shots on goal,1.58,Victor Hedman
2361,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,over,,2.5,132,Player Props,Shots on goal,2.32,Justin Faulk
2362,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,under,,2.5,-172,Player Props,Shots on goal,1.58,Justin Faulk
2363,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,over,,2.5,-154,Player Props,Shots on goal,1.65,Brayden Point
2364,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,under,,2.5,119,Player Props,Shots on goal,2.19,Brayden Point
2365,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,over,,2.5,-167,Player Props,Shots on goal,1.6,Steven Stamkos
2366,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,under,,2.5,127,Player Props,Shots on goal,2.27,Steven Stamkos
2367,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,over,,2.5,106,Player Props,Shots on goal,2.06,Pavel Buchnevich
2368,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,under,,2.5,-137,Player Props,Shots on goal,1.73,Pavel Buchnevich
2369,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,over,,1.5,-167,Player Props,Shots on goal,1.6,Jake Neighbours
2370,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,under,,1.5,127,Player Props,Shots on goal,2.27,Jake Neighbours
2371,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,over,,1.5,-185,Player Props,Shots on goal,1.54,Mikey Eyssimont
2372,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,under,,1.5,140,Player Props,Shots on goal,2.4,Mikey Eyssimont
2373,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,over,,1.5,-192,Player Props,Shots on goal,1.52,Nicholas Paul
2374,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,under,,1.5,146,Player Props,Shots on goal,2.46,Nicholas Paul
2375,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,over,,2.5,107,Player Props,Shots on goal,2.07,Brandon Hagel
2376,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,under,,2.5,-139,Player Props,Shots on goal,1.72,Brandon Hagel
2377,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,over,,2.5,158,Player Props,Shots on goal,2.58,Kevin Hayes
2378,,190783,st. louis blues(away) vs tampa bay lightning(home),NHL,under,,2.5,-208,Player Props,Shots on goal,1.48,Kevin Hayes
2379,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,0.5,-192,Player Props,Points,1.52,Tage Thompson
2380,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,0.5,147,Player Props,Points,2.47,Tage Thompson
2381,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,0.5,-175,Player Props,Points,1.57,Rasmus Dahlin
2382,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,0.5,135,Player Props,Points,2.35,Rasmus Dahlin
2383,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,0.5,141,Player Props,Points,2.41,Justin Danforth
2384,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,0.5,-185,Player Props,Points,1.54,Justin Danforth
2385,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,0.5,-154,Player Props,Points,1.65,Casey Mittelstadt
2386,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,0.5,118,Player Props,Points,2.18,Casey Mittelstadt
2387,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,0.5,144,Player Props,Points,2.44,Kent Johnson
2388,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,0.5,-189,Player Props,Points,1.53,Kent Johnson
2389,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,0.5,112,Player Props,Points,2.12,Yegor Chinakhov
2390,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,0.5,-145,Player Props,Points,1.69,Yegor Chinakhov
2391,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,0.5,-130,Player Props,Points,1.77,Zachary Werenski
2392,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,0.5,101,Player Props,Points,2.01,Zachary Werenski
2393,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,0.5,-105,Player Props,Points,1.95,Dylan Cozens
2394,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,0.5,-123,Player Props,Points,1.81,Dylan Cozens
2395,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,0.5,-189,Player Props,Points,1.53,Alex Tuch
2396,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,0.5,143,Player Props,Points,2.43,Alex Tuch
2397,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,0.5,-145,Player Props,Points,1.69,John-Jason Peterka
2398,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,0.5,111,Player Props,Points,2.11,John-Jason Peterka
2399,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,0.5,120,Player Props,Points,2.2,Owen Power
2400,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,0.5,-156,Player Props,Points,1.64,Owen Power
2401,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,0.5,-105,Player Props,Points,1.95,Kirill Marchenko
2402,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,0.5,-123,Player Props,Points,1.81,Kirill Marchenko
2403,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,0.5,124,Player Props,Points,2.24,Adam Fantilli
2404,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,0.5,-161,Player Props,Points,1.62,Adam Fantilli
2405,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,0.5,-108,Player Props,Points,1.93,Zachary Benson
2406,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,0.5,-120,Player Props,Points,1.83,Zachary Benson
2407,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,0.5,126,Player Props,Points,2.26,Ivan Provorov
2408,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,0.5,-164,Player Props,Points,1.61,Ivan Provorov
2409,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,0.5,-110,Player Props,Points,1.91,Johnny Gaudreau
2410,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,0.5,-118,Player Props,Points,1.85,Johnny Gaudreau
2411,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,25.5,-103,Player Props,Saves,1.97,Devon Levi
2412,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,25.5,-125,Player Props,Saves,1.8,Devon Levi
2413,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,29.5,-108,Player Props,Saves,1.93,Daniil Tarasov
2414,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,29.5,-120,Player Props,Saves,1.83,Daniil Tarasov
2415,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,-164,Player Props,Shots on goal,1.61,Rasmus Dahlin
2416,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,2.5,126,Player Props,Shots on goal,2.26,Rasmus Dahlin
2417,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,-110,Player Props,Shots on goal,1.91,Dylan Cozens
2418,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,2.5,-118,Player Props,Shots on goal,1.85,Dylan Cozens
2419,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,3.5,103,Player Props,Shots on goal,2.03,Tage Thompson
2420,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,3.5,-133,Player Props,Shots on goal,1.75,Tage Thompson
2421,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,-133,Player Props,Shots on goal,1.75,Zachary Werenski
2422,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,2.5,103,Player Props,Shots on goal,2.03,Zachary Werenski
2423,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,-167,Player Props,Shots on goal,1.6,Casey Mittelstadt
2424,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,1.5,127,Player Props,Shots on goal,2.27,Casey Mittelstadt
2425,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,-127,Player Props,Shots on goal,1.79,Kyle Okposo
2426,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,1.5,-102,Player Props,Shots on goal,1.98,Kyle Okposo
2427,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,144,Player Props,Shots on goal,2.44,Yegor Chinakhov
2428,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,2.5,-189,Player Props,Shots on goal,1.53,Yegor Chinakhov
2429,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,-147,Player Props,Shots on goal,1.68,John-Jason Peterka
2430,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,2.5,114,Player Props,Shots on goal,2.14,John-Jason Peterka
2431,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,-159,Player Props,Shots on goal,1.63,Alex Tuch
2432,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,2.5,122,Player Props,Shots on goal,2.22,Alex Tuch
2433,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,130,Player Props,Shots on goal,2.3,Kirill Marchenko
2434,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,2.5,-169,Player Props,Shots on goal,1.59,Kirill Marchenko
2435,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,128,Player Props,Shots on goal,2.28,Adam Fantilli
2436,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,2.5,-167,Player Props,Shots on goal,1.6,Adam Fantilli
2437,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,-196,Player Props,Shots on goal,1.51,Zachary Benson
2438,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,1.5,148,Player Props,Shots on goal,2.48,Zachary Benson
2439,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,-106,Player Props,Shots on goal,1.94,Kent Johnson
2440,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,1.5,-122,Player Props,Shots on goal,1.82,Kent Johnson
2441,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,-185,Player Props,Shots on goal,1.54,Johnny Gaudreau
2442,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,1.5,140,Player Props,Shots on goal,2.4,Johnny Gaudreau
2443,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,-119,Player Props,Shots on goal,1.84,Justin Danforth
2444,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,under,,1.5,-109,Player Props,Shots on goal,1.92,Justin Danforth
2445,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,over,,0.5,-135,Player Props,Points,1.74,Sean Couturier
2446,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,under,,0.5,105,Player Props,Points,2.05,Sean Couturier
2447,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,over,,0.5,128,Player Props,Points,2.28,Scott Laughton
2448,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,under,,0.5,-167,Player Props,Points,1.6,Scott Laughton
2449,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,over,,0.5,146,Player Props,Points,2.46,Cam Atkinson
2450,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,under,,0.5,-192,Player Props,Points,1.52,Cam Atkinson
2451,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,over,,0.5,112,Player Props,Points,2.12,Tyson Foerster
2452,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,under,,0.5,-145,Player Props,Points,1.69,Tyson Foerster
2453,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,over,,0.5,-154,Player Props,Points,1.65,Travis Konecny
2454,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,under,,0.5,118,Player Props,Points,2.18,Travis Konecny
2455,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,over,,0.5,124,Player Props,Points,2.24,Travis Sanheim
2456,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,under,,0.5,-161,Player Props,Points,1.62,Travis Sanheim
2457,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,over,,0.5,-217,Player Props,Points,1.46,Jesper Bratt
2458,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,under,,0.5,164,Player Props,Points,2.64,Jesper Bratt
2459,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,over,,0.5,-135,Player Props,Points,1.74,Nico Hischier
2460,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,under,,0.5,104,Player Props,Points,2.04,Nico Hischier
2461,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,over,,1.5,136,Player Props,Points,2.36,Jack Hughes
2462,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,under,,1.5,-179,Player Props,Points,1.56,Jack Hughes
2463,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,over,,0.5,115,Player Props,Points,2.15,Owen Tippett
2464,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,under,,0.5,-149,Player Props,Points,1.67,Owen Tippett
2465,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,over,,0.5,-112,Player Props,Points,1.89,Timo Meier
2466,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,under,,0.5,-115,Player Props,Points,1.87,Timo Meier
2467,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,over,,0.5,128,Player Props,Points,2.28,Ondrej Palat
2468,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,under,,0.5,-167,Player Props,Points,1.6,Ondrej Palat
2469,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,over,,0.5,-141,Player Props,Points,1.71,Tyler Toffoli
2470,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,under,,0.5,109,Player Props,Points,2.09,Tyler Toffoli
2471,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,over,,0.5,144,Player Props,Points,2.44,Dawson Mercer
2472,,190781,philadelphia flyers(away) vs new jersey devils(home),NHL,under,,0.5,-189,Player Props,Points,1.53,Dawson Mercer
