Teams,League,Category,Designation,Side,Name,Points,Odds,Units
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Moneyline Listed Pitchers OF,,Home,Atlanta Braves,0.0,1.3449,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Moneyline Listed Pitchers OF,,Away,Oakland Athletics,0.0,3.3,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Run Line,,Home,Atlanta Braves -1.5,-1.5,1.7143,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Run Line,,Away,Oakland Athletics +1.5,1.5,2.15,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs OF,over,Neither,Over 8.5,8.5,2.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs OF,under,Neither,Under 8.5,8.5,1.8334,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - AWAYTEAM OF,over,Away,Over 2.5,2.5,1.8,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - AWAYTEAM OF,under,Away,Under 2.5,2.5,1.9524,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - HOMETEAM OF,over,Home,Over 4.5,4.5,1.6897,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - HOMETEAM OF,under,Home,Under 4.5,4.5,2.1,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Total Runs OF,over,Neither,Over 4.5,4.5,1.1429,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Total Runs OF,under,Neither,Under 4.5,4.5,5.25,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Total Runs OF,over,Neither,Over 5.5,5.5,1.2858,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Total Runs OF,under,Neither,Under 5.5,5.5,3.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Total Runs OF,over,Neither,Over 6.5,6.5,1.4167,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Total Runs OF,under,Neither,Under 6.5,6.5,2.75,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Total Runs OF,over,Neither,Over 7.5,7.5,1.6897,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Total Runs OF,under,Neither,Under 7.5,7.5,2.1,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Total Runs OF,over,Neither,Over 9.5,9.5,2.4,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Total Runs OF,under,Neither,Under 9.5,9.5,1.5556,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Total Runs OF,over,Neither,Over 10.5,10.5,2.85,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Total Runs OF,under,Neither,Under 10.5,10.5,1.4,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Total Runs OF,over,Neither,Over 11.5,11.5,3.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Total Runs OF,under,Neither,Under 11.5,11.5,1.2858,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Total Runs - 3-Way OF,over,Neither,Over 7,7.0,1.6897,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Total Runs - 3-Way OF,under,Neither,Under 7,7.0,2.75,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Total Runs - 3-Way OF,,Neither,Draw 7,7.0,7.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Total Runs - 3-Way OF,over,Neither,Over 9,9.0,2.4,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Total Runs - 3-Way OF,under,Neither,Under 9,9.0,1.8,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Total Runs - 3-Way OF,,Neither,Draw 9,9.0,8.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - 3-Way OF,over,Neither,Over 8,8.0,1.9524,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - 3-Way OF,under,Neither,Under 8,8.0,2.1,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - 3-Way OF,,Neither,Draw 8,8.0,9.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Bands OF,,Neither,8 Or Less,8.5,1.8,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Bands OF,,Neither,9 To 12,0.0,3.2,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Bands OF,,Neither,13 Or More,12.5,4.3,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact - AWAYTEAM OF,,Away,Oakland Athletics Total Runs 0,0.0,6.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact - AWAYTEAM OF,,Away,Oakland Athletics Total Runs 1,1.0,5.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact - AWAYTEAM OF,,Away,Oakland Athletics Total Runs 2,2.0,4.75,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact - AWAYTEAM OF,,Away,Oakland Athletics Total Runs 3,3.0,5.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact - AWAYTEAM OF,,Away,Oakland Athletics Total Runs 4,4.0,7.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact - AWAYTEAM OF,,Away,Oakland Athletics Total Runs 5,5.0,8.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact - AWAYTEAM OF,,Away,Oakland Athletics Total Runs 6,6.0,11.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact - AWAYTEAM OF,,Away,Oakland Athletics Total Runs 7,7.0,14.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact - AWAYTEAM OF,,Away,Oakland Athletics Total Runs 8+,7.5,9.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 1,1.0,26.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 2,2.0,23.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 3,3.0,11.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 4,4.0,12.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 5,5.0,8.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 6,6.0,10.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 7,7.0,7.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 8,8.0,9.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 9,9.0,8.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 10,10.0,11.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 11,11.0,10.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 12,12.0,13.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 13,13.0,13.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 14,14.0,18.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 15+,14.5,6.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact - HOMETEAM OF,,Home,Atlanta Braves Total Runs 0,0.0,19.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact - HOMETEAM OF,,Home,Atlanta Braves Total Runs 1,1.0,11.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact - HOMETEAM OF,,Home,Atlanta Braves Total Runs 2,2.0,8.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact - HOMETEAM OF,,Home,Atlanta Braves Total Runs 3,3.0,6.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact - HOMETEAM OF,,Home,Atlanta Braves Total Runs 4,4.0,6.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact - HOMETEAM OF,,Home,Atlanta Braves Total Runs 5,5.0,6.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact - HOMETEAM OF,,Home,Atlanta Braves Total Runs 6,6.0,7.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact - HOMETEAM OF,,Home,Atlanta Braves Total Runs 7,7.0,9.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Exact - HOMETEAM OF,,Home,Atlanta Braves Total Runs 8+,7.5,3.4,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Odd/Even OF,,Neither,Odd,0.0,1.6667,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Odd/Even OF,,Neither,Even,0.0,2.15,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Odd/Even - AWAYTEAM OF,,Away,Odd,0.0,1.9524,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Odd/Even - AWAYTEAM OF,,Away,Even,0.0,1.8,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Odd/Even - HOMETEAM OF,,Home,Odd,0.0,1.8696,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - Odd/Even - HOMETEAM OF,,Home,Even,0.0,1.8696,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Run Line,,Home,Atlanta Braves -6.5,-6.5,5.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Run Line,,Away,Oakland Athletics +6.5,6.5,1.16,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Run Line,,Home,Atlanta Braves -5.5,-5.5,4.1,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Run Line,,Away,Oakland Athletics +5.5,5.5,1.2223,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Run Line,,Home,Atlanta Braves -4.5,-4.5,3.2,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Run Line,,Away,Oakland Athletics +4.5,4.5,1.3334,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Run Line,,Home,Atlanta Braves -3.5,-3.5,2.6,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Run Line,,Away,Oakland Athletics +3.5,3.5,1.4762,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Run Line,,Home,Atlanta Braves -2.5,-2.5,2.1,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Run Line,,Away,Oakland Athletics +2.5,2.5,1.6897,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Run Line,,Home,Atlanta Braves +1.5,1.5,1.1819,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Run Line,,Away,Oakland Athletics -1.5,-1.5,4.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Run Line,,Home,Atlanta Braves +2.5,2.5,1.1112,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Run Line,,Away,Oakland Athletics -2.5,-2.5,6.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Run Line - 3-Way OF,,Home,Atlanta Braves -3,-3.0,2.6,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Run Line - 3-Way OF,,Away,Oakland Athletics +3,3.0,1.6897,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Run Line - 3-Way OF,,Neither,Draw -3,-3.0,9.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Run Line - 3-Way OF,,Home,Atlanta Braves -1,-1.0,1.6667,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Run Line - 3-Way OF,,Away,Oakland Athletics +1,1.0,3.2,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Alternate Run Line - 3-Way OF,,Neither,Draw -1,-1.0,5.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Run Line - 3-Way OF,,Home,Atlanta Braves -2,-2.0,2.1,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Run Line - 3-Way OF,,Away,Oakland Athletics +2,2.0,2.15,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Run Line - 3-Way OF,,Neither,Draw -2,-2.0,6.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Winning Margin - Bands OF,,Home,Atlanta Braves - 1 To 2,0.0,3.3,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Winning Margin - Bands OF,,Home,Atlanta Braves - 3 To 4,0.0,5.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Winning Margin - Bands OF,,Home,Atlanta Braves - 5 To 6,0.0,6.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Winning Margin - Bands OF,,Home,Atlanta Braves - 7 Or More,0.0,5.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Winning Margin - Bands OF,,Away,Oakland Athletics - 1 To 2,0.0,5.25,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Winning Margin - Bands OF,,Away,Oakland Athletics - 3 To 4,0.0,9.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Winning Margin - Bands OF,,Away,Oakland Athletics - 5 To 6,0.0,19.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Winning Margin - Bands OF,,Away,Oakland Athletics - 7 Or More,0.0,21.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Winning Margin - Exact OF,,Home,Atlanta Braves - 1,0.0,5.25,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Winning Margin - Exact OF,,Home,Atlanta Braves - 2,0.0,6.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Winning Margin - Exact OF,,Home,Atlanta Braves - 3,0.0,8.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Winning Margin - Exact OF,,Home,Atlanta Braves - 4,0.0,9.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Winning Margin - Exact OF,,Home,Atlanta Braves - 5 Or More,0.0,3.2,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Winning Margin - Exact OF,,Away,Oakland Athletics - 1,0.0,8.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Winning Margin - Exact OF,,Away,Oakland Athletics - 2,0.0,11.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Winning Margin - Exact OF,,Away,Oakland Athletics - 3,0.0,14.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Winning Margin - Exact OF,,Away,Oakland Athletics - 4,0.0,18.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Winning Margin - Exact OF,,Away,Oakland Athletics - 5 Or More,0.0,13.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Moneyline - First 3 Innings OF,,Home,Atlanta Braves,0.0,1.3637,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Moneyline - First 3 Innings OF,,Away,Oakland Athletics,0.0,3.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Run Line - First 3 Innings OF,,Home,Atlanta Braves -0.5,-0.5,1.7693,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Run Line - First 3 Innings OF,,Away,Oakland Athletics +0.5,0.5,2.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - First 3 Innings OF,over,Neither,Over 2.5,2.5,1.9524,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - First 3 Innings OF,under,Neither,Under 2.5,2.5,1.8,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - First 3 Innings - AWAYTEAM OF,over,Away,Over 0.5,0.5,2.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - First 3 Innings - AWAYTEAM OF,under,Away,Under 0.5,0.5,1.7693,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - First 3 Innings - HOMETEAM OF,over,Home,Over 1.5,1.5,1.9091,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - First 3 Innings - HOMETEAM OF,under,Home,Under 1.5,1.5,1.8334,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Leader After 3 Innings OF,,Home,Atlanta Braves,0.0,1.7693,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Leader After 3 Innings OF,,Away,Oakland Athletics,0.0,3.8,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Leader After 3 Innings OF,,Neither,Draw,0.0,3.8,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Moneyline - First 5 Innings OF,,Home,Atlanta Braves,0.0,1.3334,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Moneyline - First 5 Innings OF,,Away,Oakland Athletics,0.0,3.2,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Run Line - First 5 Innings OF,,Home,Atlanta Braves -0.5,-0.5,1.5264,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Run Line - First 5 Innings OF,,Away,Oakland Athletics +0.5,0.5,2.45,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - First 5 Innings OF,over,Neither,Over 4.5,4.5,1.8696,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - First 5 Innings OF,under,Neither,Under 4.5,4.5,1.8696,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - First 5 Innings - AWAYTEAM OF,over,Away,Over 1.5,1.5,2.2,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - First 5 Innings - AWAYTEAM OF,under,Away,Under 1.5,1.5,1.625,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - First 5 Innings - HOMETEAM OF,over,Home,Over 2.5,2.5,1.7143,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - First 5 Innings - HOMETEAM OF,under,Home,Under 2.5,2.5,2.05,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Leader After 5 Innings OF,,Home,Atlanta Braves,0.0,1.5264,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Leader After 5 Innings OF,,Away,Oakland Athletics,0.0,3.6,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Leader After 5 Innings OF,,Neither,Draw,0.0,6.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Winning Margin After 5 Innings - Exact OF,,Home,Atlanta Braves - 1,0.0,5.75,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Winning Margin After 5 Innings - Exact OF,,Home,Atlanta Braves - 2,0.0,6.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Winning Margin After 5 Innings - Exact OF,,Home,Atlanta Braves - 3,0.0,8.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Winning Margin After 5 Innings - Exact OF,,Home,Atlanta Braves - 4 Or More,0.0,3.3,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Winning Margin After 5 Innings - Exact OF,,Away,Oakland Athletics - 1,0.0,8.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Winning Margin After 5 Innings - Exact OF,,Away,Oakland Athletics - 2,0.0,11.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Winning Margin After 5 Innings - Exact OF,,Away,Oakland Athletics - 3,0.0,16.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Winning Margin After 5 Innings - Exact OF,,Away,Oakland Athletics - 4 Or More,0.0,13.0,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Moneyline - First 7 Innings OF,,Home,Atlanta Braves,0.0,1.3077,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Moneyline - First 7 Innings OF,,Away,Oakland Athletics,0.0,3.3,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Run Line - First 7 Innings OF,,Home,Atlanta Braves -1.5,-1.5,1.7143,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Run Line - First 7 Innings OF,,Away,Oakland Athletics +1.5,1.5,2.05,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - First 7 Innings OF,over,Neither,Over 7.5,7.5,2.25,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - First 7 Innings OF,under,Neither,Under 7.5,7.5,1.6061,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - First 7 Innings - AWAYTEAM OF,over,Away,Over 2.5,2.5,2.4,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - First 7 Innings - AWAYTEAM OF,under,Away,Under 2.5,2.5,1.5556,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - First 7 Innings - HOMETEAM OF,over,Home,Over 4.5,4.5,2.1,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Total Runs - First 7 Innings - HOMETEAM OF,under,Home,Under 4.5,4.5,1.6897,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Leader After 7 Innings OF,,Home,Atlanta Braves,0.0,1.4445,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Leader After 7 Innings OF,,Away,Oakland Athletics,0.0,3.6,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Leader After 7 Innings OF,,Neither,Draw,0.0,7.5,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Double Result OF,,Home,Atlanta Braves - Atlanta Braves,0.0,1.6897,
Oakland Athletics(away) vs Atlanta Braves(home),MLB,Double Result OF,,Neither,Atlanta Braves - Oakland Athletics,0.0,11.5,
